"","ds","Influencer_S","Social_Media_S","Radio_S","beef","chicken","type","solID"
"2618","2021-05-16",98595.815533581,1162.77890014526,5.064526118094e-61,4.17859961756577,3.50679871874142,"adstockedMedia","3_113_5"
"2619","2019-10-20",7.85625425043958e-05,0.000146244338420062,0,0.452293645826832,0.459159571716081,"saturatedMedia","3_113_5"
"2620","2019-10-27",0.000102495416567712,0.000207663735292213,0,0.452296507049748,0.459169714458682,"saturatedMedia","3_113_5"
"2621","2019-11-03",0.0306541472904363,0.000213729571112369,0,0.448913252860633,0.461786852712193,"saturatedMedia","3_113_5"
"2622","2019-11-10",0.046856056228161,0.000214272016111567,0,0.448850228633121,0.461861883252869,"saturatedMedia","3_113_5"
"2623","2019-11-17",0.0487749057620474,5.03315499054016e-06,0,0.448849058160029,0.461864039810539,"saturatedMedia","3_113_5"
"2624","2019-11-24",0.050059954107436,1.26848058657445e-08,0,0.448849036423464,0.461864101799745,"saturatedMedia","3_113_5"
"2625","2019-12-01",0.0501024489905351,3.19687143302127e-11,0,0.448849036019801,0.460702889665044,"saturatedMedia","3_113_5"
"2626","2019-12-08",0.0509238858898482,8.05687287487835e-14,0,0.45467013167469,0.460669472011332,"saturatedMedia","3_113_5"
"2627","2019-12-15",0.0509509785518266,2.10508662837769e-05,0,0.454777654070156,0.460668511402663,"saturatedMedia","3_113_5"
"2628","2019-12-22",0.0507040682142955,2.59569363310311e-05,0,0.454779650639586,0.460668483790345,"saturatedMedia","3_113_5"
"2629","2019-12-29",0.048872237845773,6.54193186976466e-08,0,0.454779687717271,0.460668482996641,"saturatedMedia","3_113_5"
"2630","2020-01-05",0.0608943130066698,1.64872181984234e-10,0,0.457551481245079,0.485192960034864,"saturatedMedia","3_113_5"
"2631","2020-01-12",0.00174318719830155,1.34502016219952e-05,0,0.457602821733996,0.485879720274838,"saturatedMedia","3_113_5"
"2632","2020-01-19",0.00194052132285428,1.65520819920169e-05,0,0.457603775118268,0.485899445949938,"saturatedMedia","3_113_5"
"2633","2020-01-26",0.00203225102790605,1.68455017335483e-05,0,0.457603792823295,0.485900012943791,"saturatedMedia","3_113_5"
"2634","2020-02-02",0.0020353059187323,1.68716466668999e-05,0,0.455179481644764,0.478388550895567,"saturatedMedia","3_113_5"
"2635","2020-02-09",0.00202574276193105,2.55120239290683e-05,0,0.455134358040386,0.478170867960246,"saturatedMedia","3_113_5"
"2636","2020-02-16",0.000132229968492514,2.63812793154567e-05,0,0.45513352002677,0.478164609292235,"saturatedMedia","3_113_5"
"2637","2020-02-23",8.57264385101111e-05,2.64591316980287e-05,0,0.455133504464232,0.478164429388253,"saturatedMedia","3_113_5"
"2638","2020-03-01",5.08720504860416e-05,0.00025890428128984,0,0.455133504175225,0.471668252012556,"saturatedMedia","3_113_5"
"2639","2020-03-08",0.000104937009111528,0.000104201374978969,0,0.456981736713971,0.471480233858449,"saturatedMedia","3_113_5"
"2640","2020-03-15",7.07716431440097e-05,9.43326315021278e-05,0,0.457016000307159,0.471474828290514,"saturatedMedia","3_113_5"
"2641","2020-03-22",3.86778763035041e-05,9.34863192045755e-05,0,0.457016636586631,0.471474672908863,"saturatedMedia","3_113_5"
"2642","2020-03-29",2.47056457662852e-05,9.34115548517995e-05,0,0.457016648402798,0.471474668442483,"saturatedMedia","3_113_5"
"2643","2020-04-05",2.43088125643195e-05,3.04952973529296e-05,0,0.476375322570777,0.463300870555258,"saturatedMedia","3_113_5"
"2644","2020-04-12",4.40481368839678e-07,7.6857707021806e-08,0,0.47672802434553,0.463063935057262,"saturatedMedia","3_113_5"
"2645","2020-04-19",3.08972911315523e-07,1.93699632705355e-10,0,0.47673457192977,0.463057122806726,"saturatedMedia","3_113_5"
"2646","2020-04-26",3.0511819589667e-07,4.88168933148039e-13,0,0.476734693522387,0.463056926990103,"saturatedMedia","3_113_5"
"2647","2020-05-03",0.000174899338519547,1.23030128615406e-15,0,0.520099663886001,0.491435365905272,"saturatedMedia","3_113_5"
"2648","2020-05-10",0.000188291497561202,3.10065051651409e-18,0,0.520866675943111,0.492226370264153,"saturatedMedia","3_113_5"
"2649","2020-05-17",0.000188741268201893,7.81437338459809e-21,0,0.520880906873898,0.492249087052756,"saturatedMedia","3_113_5"
"2650","2020-05-24",0.000188756048854516,1.96940709920984e-23,0.668857443012216,0.520881171148188,0.492249740020495,"saturatedMedia","3_113_5"
"2651","2020-05-31",0.0165399739331951,4.96337214966289e-26,0.679615732370383,0.520881176055954,0.492249758789763,"saturatedMedia","3_113_5"
"2652","2020-06-07",0.0176661679132184,1.3974414358738e-06,0.679875427276696,0.547826633791696,0.517380654656531,"saturatedMedia","3_113_5"
"2653","2020-06-14",0.0177038691995693,7.75777114277196e-05,0.679881827681178,0.54831022269961,0.518081675529639,"saturatedMedia","3_113_5"
"2654","2020-06-21",0.0184466850229168,9.19311997912224e-05,0.681194829831552,0.548319197581881,0.518101808614213,"saturatedMedia","3_113_5"
"2655","2020-06-28",0.0128386198733867,9.3273210782417e-05,0.681227120936545,0.548319364250035,0.518102387316812,"saturatedMedia","3_113_5"
"2656","2020-07-05",0.265991139813713,0.00226748427661379,0.681227917143361,0.501090498748099,0.518230627162205,"saturatedMedia","3_113_5"
"2657","2020-07-12",0.430166334439948,0.00296011261931493,0.68122793677681,0.500162704577173,0.518234312777059,"saturatedMedia","3_113_5"
"2658","2020-07-19",0.435391319168844,0.00411957938568713,0.682928951954831,0.500145456996158,0.518234418718019,"saturatedMedia","3_113_5"
"2659","2020-07-26",0.603952508473414,0.0827043141409014,0.682970751853071,0.500145136689842,0.518234421763247,"saturatedMedia","3_113_5"
"2660","2020-08-02",0.629289115658312,0.299921022293259,0.00168664761117922,0.490853881098048,0.501498014365465,"saturatedMedia","3_113_5"
"2661","2020-08-09",0.629739820510243,0.327590334434075,9.86727145643715e-07,0.490679586000411,0.501007212573921,"saturatedMedia","3_113_5"
"2662","2020-08-16",0.629902208709147,0.337753752991636,5.76285289016792e-10,0.490676348608602,0.500993096600805,"saturatedMedia","3_113_5"
"2663","2020-08-23",0.629818990329655,0.329389925320112,3.36571673830273e-13,0.490676288487661,0.500992690836432,"saturatedMedia","3_113_5"
"2664","2020-08-30",0.629816257221862,0.11065510696682,1.96570160159694e-16,0.490676287371171,0.500992679172901,"saturatedMedia","3_113_5"
"2665","2020-09-06",0.671919962596037,0.0951408026453295,1.14804158726322e-19,0.479653375543272,0.508272808473772,"saturatedMedia","3_113_5"
"2666","2020-09-13",0.672112792327177,0.00560253272325566,6.70498251115589e-23,0.479446303198007,0.508480275651807,"saturatedMedia","3_113_5"
"2667","2020-09-20",0.672248470644058,0.00834162436429223,3.9159548725127e-26,0.479442456895358,0.508486237727601,"saturatedMedia","3_113_5"
"2668","2020-09-27",0.672252925065205,0.00861533827394279,2.28706078472864e-29,0.479442385466424,0.508486409103732,"saturatedMedia","3_113_5"
"2669","2020-10-04",0.689816914408568,0.0155650422300964,1.3357270967955e-32,0.471876658309976,0.508486414029866,"saturatedMedia","3_113_5"
"2670","2020-10-11",0.423810534530032,0.00461811046565026,7.80113449116491e-36,0.471735081449206,0.511883979389579,"saturatedMedia","3_113_5"
"2671","2020-10-18",0.0221261909190672,0.00292540550493354,4.55614769628053e-39,0.471732451892316,0.511981241603563,"saturatedMedia","3_113_5"
"2672","2020-10-25",0.00081790260305367,0.00279698027151433,2.66095679466008e-42,0.471732403059395,0.511984037035361,"saturatedMedia","3_113_5"
"2673","2020-11-01",0.000642674824762946,0.0027857658609776,1.55409603354783e-45,0.471732402152531,0.510419737770369,"saturatedMedia","3_113_5"
"2674","2020-11-08",3.42500961094308e-06,0.00031049679632677,9.07648890179602e-49,0.473858406294919,0.510374687597735,"saturatedMedia","3_113_5"
"2675","2020-11-15",1.25795446276696e-05,0.000222000307939691,5.30100128988528e-52,0.473897803747353,0.510373392579207,"saturatedMedia","3_113_5"
"2676","2020-11-22",1.30014539530827e-05,5.5961725696662e-07,3.09597851982224e-55,0.473898535357878,0.510373355354387,"saturatedMedia","3_113_5"
"2677","2020-11-29",1.30154494700191e-05,0.432350320006899,1.80816462231197e-58,0.47389854894441,0.510373354284375,"saturatedMedia","3_113_5"
"2678","2020-12-06",2.06517894364736e-05,0.484168691731793,1.05603423294045e-61,0.465341912231612,0.52601331842949,"saturatedMedia","3_113_5"
"2679","2020-12-13",1.30385761957164e-05,0.488586715003303,6.1676259306312e-65,0.465181665225001,0.526454206140666,"saturatedMedia","3_113_5"
"2680","2020-12-20",1.28232071328201e-05,0.488976724507599,3.60211898758962e-68,0.46517868885752,0.526466872157198,"saturatedMedia","3_113_5"
"2681","2020-12-27",1.28161708999795e-05,0.489011268017703,2.10376915634793e-71,0.46517863358404,0.526467236230624,"saturatedMedia","3_113_5"
"2682","2021-01-03",0.04097096929006,0.651509886258278,1.22867808599585e-74,0.466766028384943,0.511235952976944,"saturatedMedia","3_113_5"
"2683","2021-01-10",0.0432986637979477,0.643608278572261,7.1759291386661e-78,0.466795461863831,0.510789827607005,"saturatedMedia","3_113_5"
"2684","2021-01-17",0.0465545381099462,0.690351180834726,4.19100491740448e-81,0.466796008449323,0.510776997010138,"saturatedMedia","3_113_5"
"2685","2021-01-24",0.0458615619464141,0.50682040461568,2.44770006479935e-84,0.46679601859981,0.510776628194331,"saturatedMedia","3_113_5"
"2686","2021-01-31",0.0466643938458156,0.486337624810091,1.42954630817498e-87,0.466796018788312,0.510776617592872,"saturatedMedia","3_113_5"
"2687","2021-02-07",0.0466908821760245,0.484490866306274,8.34907297918557e-91,0.469280612077834,0.506448474809752,"saturatedMedia","3_113_5"
"2688","2021-02-14",0.0283484414262661,0.484326996662094,4.87616380197978e-94,0.469326640163661,0.506323418606328,"saturatedMedia","3_113_5"
"2689","2021-02-21",0.0154905888030965,0.40805002395198,2.84785789787854e-97,0.469327494900019,0.506319823384214,"saturatedMedia","3_113_5"
"2690","2021-02-28",0.0151415366087708,0.412777165398651,1.6632531095892e-100,0.469327510773085,0.506319720040629,"saturatedMedia","3_113_5"
"2691","2021-03-07",0.00175320712019798,0.0711139470028959,9.71400612586373e-104,0.469327511067859,0.503541864069155,"saturatedMedia","3_113_5"
"2692","2021-03-14",2.48248290995144e-06,0.0516414276094074,5.67333465179115e-107,0.475486331799895,0.503461753357023,"saturatedMedia","3_113_5"
"2693","2021-03-21",9.72064262469514e-08,0.050068816536697,3.31343481300844e-110,0.475600001769098,0.503459450391353,"saturatedMedia","3_113_5"
"2694","2021-03-28",7.71960167386074e-08,0.043589078290511,1.93516704617277e-113,0.475602112460837,0.503459384193397,"saturatedMedia","3_113_5"
"2695","2021-04-04",1.6724643684723e-11,0.0109573457455999,1.1302082907715e-116,0.481575229448727,0.510306817177495,"saturatedMedia","3_113_5"
"2696","2021-04-11",3.62342121543204e-15,0.00634133433556226,6.60082954107201e-120,0.481685476754673,0.510502041279109,"saturatedMedia","3_113_5"
"2697","2021-04-18",5.81691650700113e-07,0.00600177508986706,3.85512573089928e-123,0.481687523894082,0.510507651593095,"saturatedMedia","3_113_5"
"2698","2019-10-20",342568.214771572,32893.4899370271,0,3.91365483144224,3.01664252891368,"saturatedSpendReversed","3_113_5"
"2699","2019-10-27",381515.031974498,37914.3549534039,0,3.91367943122699,3.01671211708773,"saturatedSpendReversed","3_113_5"
"2700","2019-11-03",3884993.98994781,38359.2023338084,0,3.88467988806298,3.03471411737045,"saturatedSpendReversed","3_113_5"
"2701","2019-11-10",4644790.01607236,38398.6157000725,0,3.88414134534683,3.03523157727541,"saturatedSpendReversed","3_113_5"
"2702","2019-11-17",4724740.63477469,8402.10771443221,0,3.8841313442149,3.03524645144212,"saturatedSpendReversed","3_113_5"
"2703","2019-11-24",4777366.09915417,744.424634888758,0,3.88413115848657,3.03524687899377,"saturatedSpendReversed","3_113_5"
"2704","2019-12-01",4779094.24440713,65.9558358288328,0,3.88413115503746,3.02724689128356,"saturatedSpendReversed","3_113_5"
"2705","2019-12-08",4812350.99423443,5.84367050202471,0,3.9341311549734,3.02701693501119,"saturatedSpendReversed","3_113_5"
"2706","2019-12-15",4813443.09850411,15000.5177477399,0,3.93505969152382,3.02701032501513,"saturatedSpendReversed","3_113_5"
"2707","2019-12-22",4803478.96165196,16329.0421078895,0,3.93507693512635,3.02701013501358,"saturatedSpendReversed","3_113_5"
"2708","2019-12-29",4728751.75359776,1446.7490327896,0,3.93507725535265,3.02701012955207,"saturatedSpendReversed","3_113_5"
"2709","2020-01-05",5195845.38858002,128.181601226097,0,3.95907726129949,3.20001012939508,"saturatedSpendReversed","3_113_5"
"2710","2020-01-12",1202471.72789137,12511.3568576999,0,3.9595229589547,3.20498294141997,"saturatedSpendReversed","3_113_5"
"2711","2020-01-19",1255935.02788522,13608.5030777168,0,3.95953123588597,3.20512588280411,"saturatedSpendReversed","3_113_5"
"2712","2020-01-26",1279690.68646574,13705.7099574683,0,3.95953138959464,3.20512999159391,"saturatedSpendReversed","3_113_5"
"2713","2020-02-02",1280470.78843902,13714.322462619,0,3.93853139244912,3.15113010969934,"saturatedSpendReversed","3_113_5"
"2714","2020-02-09",1278026.40587608,16215.085528414,0,3.93814140715046,3.14957790587118,"saturatedSpendReversed","3_113_5"
"2715","2020-02-16",422968.56583624,16436.6525084468,0,3.93813416483837,3.14953328842685,"saturatedSpendReversed","3_113_5"
"2716","2020-02-23",354889.684923833,16456.2832872729,0,3.93813403034334,3.14953200591723,"saturatedSpendReversed","3_113_5"
"2717","2020-03-01",287292.731494805,41458.0225693503,0,3.93813402784567,3.10353196905203,"saturatedSpendReversed","3_113_5"
"2718","2020-03-08",385169.403877529,28673.1703952553,0,3.95413402779928,3.10220971739495,"saturatedSpendReversed","3_113_5"
"2719","2020-03-15",328383.534313207,27540.4357011428,0,3.95443115949493,3.10217170982878,"saturatedSpendReversed","3_113_5"
"2720","2020-03-22",257118.767283026,27440.0756915178,0,3.95443667744774,3.10217061731733,"saturatedSpendReversed","3_113_5"
"2721","2020-03-29",214443.413894139,27431.1838198516,0,3.95443677992015,3.10217058591354,"saturatedSpendReversed","3_113_5"
"2722","2020-04-05",213042.016106072,17430.3960022535,0,4.12543678182314,3.04517058501086,"saturatedSpendReversed","3_113_5"
"2723","2020-04-12",41995.9961998624,1544.32871143225,0,4.12861237686496,3.04353214402725,"saturatedSpendReversed","3_113_5"
"2724","2020-04-19",36379.0886661408,136.827136265042,0,4.12867134998635,3.04348504773226,"saturatedSpendReversed","3_113_5"
"2725","2020-04-26",36194.6374274644,12.122849934668,0,4.12867244516032,3.04348369396912,"saturatedSpendReversed","3_113_5"
"2726","2020-05-03",473688.58031165,1.07408146183666,0,4.53767246549851,3.24548365505577,"saturatedSpendReversed","3_113_5"
"2727","2020-05-10",488055.257917427,0.0951633479650736,0,4.54526789486831,3.25129005873456,"saturatedSpendReversed","3_113_5"
"2728","2020-05-17",488527.039135854,0.00843144874731936,0,4.54540894754421,3.25145696135919,"saturatedSpendReversed","3_113_5"
"2729","2020-05-24",488542.531758725,0.000747024243039075,14593572,4.54541156699552,3.25146175890474,"saturatedSpendReversed","3_113_5"
"2730","2020-05-31",3008543.04051438,6.6186160458548e-05,14953431.5503704,4.54541161564064,3.25146189680816,"saturatedSpendReversed","3_113_5"
"2731","2020-06-07",3091296.26593508,5000.00000586408,14962305.2446237,4.82141161654402,3.44146190077214,"saturatedSpendReversed","3_113_5"
"2732","2020-06-14",3094013.76392515,25442.9987457095,14962524.0590185,4.82653713832564,3.44692337074496,"saturatedSpendReversed","3_113_5"
"2733","2020-06-21",3146897.6526864,27254.2433036435,15007529.4547125,4.82663232301204,3.4470803583957,"saturatedSpendReversed","3_113_5"
"2734","2020-06-28",2711134.28422778,27414.7191169228,15008639.2324598,4.82663409066125,3.44708487093951,"saturatedSpendReversed","3_113_5"
"2735","2020-07-05",10428754.7762199,99928.937233706,15008666.5982152,4.35363412348779,3.44808500065067,"saturatedSpendReversed","3_113_5"
"2736","2020-07-12",14037190.4346915,111353.678760538,15008667.2730211,4.34485016831924,3.44811374895737,"saturatedSpendReversed","3_113_5"
"2737","2020-07-19",14158686.3192852,127365.907992639,15067329.2896609,4.34468704385041,3.44811457531532,"saturatedSpendReversed","3_113_5"
"2738","2020-07-26",18660381.4209898,443784.587484142,15068775.8228971,4.34468401450978,3.44811459906863,"saturatedSpendReversed","3_113_5"
"2739","2020-08-02",19488210.6727031,834319.203078018,430239.492628914,4.25768395825271,3.32011459975141,"saturatedSpendReversed","3_113_5"
"2740","2020-08-09",19503465.0655787,878920.472010279,10609.1771342214,4.25606830360818,3.31643529376085,"saturatedSpendReversed","3_113_5"
"2741","2020-08-16",19508965.9981015,895372.133244452,261.609269705899,4.25603829972034,3.31632953366206,"saturatedSpendReversed","3_113_5"
"2742","2020-08-23",19506146.6408861,881829.746301058,6.45096307943551,4.25603774252621,3.31632649363263,"saturatedSpendReversed","3_113_5"
"2743","2020-08-30",19506054.0572131,505629.894216498,0.159072821460125,4.2560377321787,3.31632640624827,"saturatedSpendReversed","3_113_5"
"2744","2020-09-06",21027120.6768972,472298.681733681,0.00392254028052799,4.15503773198654,3.37132640373644,"saturatedSpendReversed","3_113_5"
"2745","2020-09-13",21034570.336995,144345.544672572,9.67250226099847e-05,4.15316208814874,3.37290735546549,"saturatedSpendReversed","3_113_5"
"2746","2020-09-20",21039814.973216,169788.97903274,2.38512018483153e-06,4.15312725607151,3.37295279925611,"saturatedSpendReversed","3_113_5"
"2747","2020-09-27",21039987.1995953,172043.260931715,5.88141325024985e-08,4.15312660921438,3.3729541055187,"saturatedSpendReversed","3_113_5"
"2748","2020-10-04",21740322.3952641,219242.989742225,1.45028422635473e-09,4.08512659720177,3.37295414306667,"saturatedSpendReversed","3_113_5"
"2749","2020-10-11",13890320.4050327,133424.873869497,3.57622266574107e-11,4.08386378726851,3.39895414414597,"saturatedSpendReversed","3_113_5"
"2750","2020-10-18",3392537.52681764,110821.410340261,8.81852558453737e-13,4.08384033596489,3.39970150321031,"saturatedSpendReversed","3_113_5"
"2751","2020-10-25",884805.297629539,108818.749144182,2.17454003158456e-14,4.08383990045704,3.39972298573138,"saturatedSpendReversed","3_113_5"
"2752","2020-11-01",802454.945026147,108641.313864801,5.36214847213811e-16,4.08383989236934,3.38772360323739,"saturatedSpendReversed","3_113_5"
"2753","2020-11-08",96351.4768052541,44625.5931435777,1.32223991371184e-17,4.10283989221915,3.38737868604889,"saturatedSpendReversed","3_113_5"
"2754","2020-11-15",163164.045186491,38953.8163531919,3.26048112710232e-19,4.10319273610596,3.38736877154979,"saturatedSpendReversed","3_113_5"
"2755","2020-11-22",165358.074716635,3451.29835296431,8.03994575413131e-21,4.10319928867488,3.38736848656169,"saturatedSpendReversed","3_113_5"
"2756","2020-11-29",165430.123519664,1053305.78416793,1.98255181396563e-22,4.10319941036088,3.38736847836983,"saturatedSpendReversed","3_113_5"
"2757","2020-12-06",199432.489499677,1146322.62813753,4.88872912238085e-24,4.02719941262068,3.50936847813436,"saturatedSpendReversed","3_113_5"
"2758","2020-12-13",165549.078741229,1154563.89716954,1.20550052027185e-25,4.02578803710421,3.51287531666855,"saturatedSpendReversed","3_113_5"
"2759","2020-12-20",164436.395819629,1155294.07153753,2.97261612987051e-27,4.0257618268291,3.51297611926305,"saturatedSpendReversed","3_113_5"
"2760","2020-12-27",164399.856898183,1155358.76480329,7.33010604887474e-29,4.02576134008514,3.51297901679111,"saturatedSpendReversed","3_113_5"
"2761","2021-01-03",4388163.85701208,1515364.4966104,1.80751406640892e-30,4.03976133104594,3.39397910007933,"saturatedSpendReversed","3_113_5"
"2762","2021-01-10",4491866.24743256,1494260.91410074,4.45710754862498e-32,4.04002132111253,3.39055849766707,"saturatedSpendReversed","3_113_5"
"2763","2021-01-17",4632071.68614629,1627391.14198659,1.09906794470917e-33,4.04002614931813,3.39046017389352,"saturatedSpendReversed","3_113_5"
"2764","2021-01-24",4602675.83294498,1189186.44676664,2.71016647884097e-35,4.04002623898143,3.39045734761812,"saturatedSpendReversed","3_113_5"
"2765","2021-01-31",4636710.51501828,1150361.62074289,6.68293746386794e-37,4.04002624064655,3.39045726637803,"saturatedSpendReversed","3_113_5"
"2766","2021-02-07",4637828.16547428,1146921.75090074,1.64793024689279e-38,4.06202624067747,3.35745726404282,"saturatedSpendReversed","3_113_5"
