"","ds","Influencer_S","Social_Media_S","Radio_S","chicken","type","solID"
"2713","2020-04-12",2.10976085520671e-06,0.00409058063722456,0.000340186364949969,0.486916740335352,"saturatedMedia","9_30_5"
"2714","2020-04-19",5.06966760761361e-07,0.0122709887805445,0.000340186364949969,0.485740633694599,"saturatedMedia","9_30_5"
"2715","2020-04-26",8.37601010158201e-08,0.0165098300807899,0.000340186364949969,0.485681246966845,"saturatedMedia","9_30_5"
"2716","2020-05-03",3.2842785340045e-06,0.0168549682254386,0.000340186364949969,0.498720689146235,"saturatedMedia","9_30_5"
"2717","2020-05-10",1.80180227370751e-05,0.0168571088350049,0.000340186364949969,0.509590694841112,"saturatedMedia","9_30_5"
"2718","2020-05-17",4.35146818415616e-05,0.016857109232586,0.000340186364949969,0.513518791874253,"saturatedMedia","9_30_5"
"2719","2020-05-24",5.68890606319558e-05,0.0168571092325867,0.113776008956664,0.51371586280305,"saturatedMedia","9_30_5"
"2720","2020-05-31",0.0011491448464605,0.0168571092325867,0.400466940678064,0.513716160895635,"saturatedMedia","9_30_5"
"2721","2020-06-07",0.00480048680136998,0.00465989021381568,0.503051438796689,0.525203003680674,"saturatedMedia","9_30_5"
"2722","2020-06-14",0.010434106043134,0.000661960414031794,0.503064751739916,0.534788399913817,"saturatedMedia","9_30_5"
"2723","2020-06-21",0.0134870981474627,0.000182670622219484,0.503930397944732,0.538254729634329,"saturatedMedia","9_30_5"
"2724","2020-06-28",0.0120706679616741,0.000195213224023725,0.504774481991285,0.53842867023247,"saturatedMedia","9_30_5"
"2725","2020-07-05",0.0685366763057411,0.00123994225911317,0.505084723548335,0.538486483556943,"saturatedMedia","9_30_5"
"2726","2020-07-12",0.246954478463565,0.00300214838512528,0.505084766510262,0.53853581287413,"saturatedMedia","9_30_5"
"2727","2020-07-19",0.438906978024188,0.00455125148383612,0.506209443134478,0.538553958473544,"saturatedMedia","9_30_5"
"2728","2020-07-26",0.607052723679106,0.0296613249617243,0.507305647233937,0.538554873428523,"saturatedMedia","9_30_5"
"2729","2020-08-02",0.693060859932803,0.131974872236173,0.193385692573451,0.531117283080161,"saturatedMedia","9_30_5"
"2730","2020-08-09",0.740097433100241,0.221492479392879,0.0106259660769579,0.524623800267736,"saturatedMedia","9_30_5"
"2731","2020-08-16",0.757799207947505,0.253612291349652,0.000228770388351323,0.522207427421105,"saturatedMedia","9_30_5"
"2732","2020-08-23",0.760306718581934,0.255150865594978,0.00034016896193056,0.522085188972175,"saturatedMedia","9_30_5"
"2733","2020-08-30",0.760399156335938,0.167103932845725,0.000340186364949969,0.522085003998585,"saturatedMedia","9_30_5"
"2734","2020-09-06",0.774160904146139,0.102537268819774,0.000340186364949969,0.52537459042969,"saturatedMedia","9_30_5"
"2735","2020-09-13",0.786426114956561,0.0340930972528313,0.000340186364949969,0.528172738126419,"saturatedMedia","9_30_5"
"2736","2020-09-20",0.795527860081071,0.0130431056893499,0.000340186364949969,0.529197046461446,"saturatedMedia","9_30_5"
"2737","2020-09-27",0.798651514806196,0.0094569292928339,0.000340186364949969,0.529248624360225,"saturatedMedia","9_30_5"
"2738","2020-10-04",0.804076168320656,0.0132324520379991,0.000340186364949969,0.529248702391531,"saturatedMedia","9_30_5"
"2739","2020-10-11",0.741248921717661,0.0098237486424577,0.000340186364949969,0.530778782196122,"saturatedMedia","9_30_5"
"2740","2020-10-18",0.485419117693663,0.00571686052567689,0.000340186364949969,0.532085629952743,"saturatedMedia","9_30_5"
"2741","2020-10-25",0.124281296792742,0.0040506331923901,0.000340186364949969,0.53256526777655,"saturatedMedia","9_30_5"
"2742","2020-11-01",0.00883984914359908,0.00379614783691604,0.000340186364949969,0.531887344088943,"saturatedMedia","9_30_5"
"2743","2020-11-08",0.000292363265264613,0.00175820024890254,0.000340186364949969,0.531284462531237,"saturatedMedia","9_30_5"
"2744","2020-11-15",2.57769462506963e-05,0.0006896419946862,0.000340186364949969,0.531062421580552,"saturatedMedia","9_30_5"
"2745","2020-11-22",4.40048869316639e-06,0.00497355116531577,0.000340186364949969,0.531051221913695,"saturatedMedia","9_30_5"
"2746","2020-11-29",2.14391670012121e-06,0.140430081701279,0.000340186364949969,0.531051204968527,"saturatedMedia","9_30_5"
"2747","2020-12-06",2.83590753301194e-06,0.312279809699011,0.000340186364949969,0.538144654557272,"saturatedMedia","9_30_5"
"2748","2020-12-13",2.83410832853912e-06,0.372055522020371,0.000340186364949969,0.54412035371688,"saturatedMedia","9_30_5"
"2749","2020-12-20",2.70652426765393e-06,0.376374431938625,0.000340186364949969,0.546294479161399,"saturatedMedia","9_30_5"
"2750","2020-12-27",2.44423376018155e-06,0.376400984852907,0.000340186364949969,0.546403764957297,"saturatedMedia","9_30_5"
"2751","2021-01-03",0.00191465645915587,0.453132391097341,0.000340186364949969,0.539639575158197,"saturatedMedia","9_30_5"
"2752","2021-01-10",0.0121033276983961,0.50048204478902,0.000340186364949969,0.533740879606406,"saturatedMedia","9_30_5"
"2753","2021-01-17",0.0309056636608611,0.536651129219866,0.000340186364949969,0.531547458839963,"saturatedMedia","9_30_5"
"2754","2021-01-24",0.0410427252132639,0.472324621386952,0.000340186364949969,0.531436521920358,"saturatedMedia","9_30_5"
"2755","2021-01-31",0.0425566965442539,0.404070081636938,0.000340186364949969,0.531436354050126,"saturatedMedia","9_30_5"
"2756","2021-02-07",0.0429690610187929,0.374857737116308,0.000340186364949969,0.529496623781575,"saturatedMedia","9_30_5"
"2757","2021-02-14",0.0357356060821652,0.37258518478968,0.000340186364949969,0.527825907968766,"saturatedMedia","9_30_5"
"2758","2021-02-21",0.0240259495429123,0.342028525694232,0.000340186364949969,0.527209461809131,"saturatedMedia","9_30_5"
"2759","2021-02-28",0.0159766447307161,0.32108936520566,0.000340186364949969,0.527178351947386,"saturatedMedia","9_30_5"
"2760","2021-03-07",0.00649630134932955,0.175021038916074,0.000340186364949969,0.525931341709215,"saturatedMedia","9_30_5"
"2761","2021-03-14",0.00132519019618653,0.0762951525513649,0.000340186364949969,0.524859157725417,"saturatedMedia","9_30_5"
"2762","2021-03-21",0.000105446771223167,0.0481936385338066,0.000340186364949969,0.524463980379713,"saturatedMedia","9_30_5"
"2763","2021-03-28",1.7174516919683e-06,0.0436379462786504,0.000340186364949969,0.524444043263774,"saturatedMedia","9_30_5"
"2764","2021-04-04",1.4566282948201e-08,0.0248237418089565,0.000340186364949969,0.527536208133144,"saturatedMedia","9_30_5"
"2765","2021-04-11",5.09834265265446e-09,0.012035156127774,0.000340186364949969,0.530167541969928,"saturatedMedia","9_30_5"
"2766","2021-04-18",1.471574216504e-08,0.00795765499912983,0.000340186364949969,0.531131038344545,"saturatedMedia","9_30_5"
"2767","2021-04-25",3.20156909812382e-08,0.00736044701221622,0.000340186364949969,0.531179557732397,"saturatedMedia","9_30_5"
"2768","2021-05-02",5.25128262855409e-08,0.00732881716115167,0.000340186364949969,0.537867420848775,"saturatedMedia","9_30_5"
"2769","2021-05-09",6.18132254877959e-08,0.0112645440014032,0.000340186364949969,0.543507049704114,"saturatedMedia","9_30_5"
"2770","2019-10-13",178174.472291561,54647.4678509746,1369637.41177282,5.44181683847569,"saturatedSpendReversed","9_30_5"
"2771","2019-10-20",497151.361864601,63714.7645502822,1618558.40469149,6.36586261333915,"saturatedSpendReversed","9_30_5"
"2772","2019-10-27",797889.541708921,69394.8854599863,1618592.88337565,6.412456934618,"saturatedSpendReversed","9_30_5"
"2773","2019-11-03",4524396.41824304,73506.9914319493,1618592.88337565,6.43052743108945,"saturatedSpendReversed","9_30_5"
"2774","2019-11-10",8694637.45041729,75018.2083275536,1618592.88337565,6.44595838827499,"saturatedSpendReversed","9_30_5"
"2775","2019-11-17",12097451.8374496,45131.5618125058,1618592.88337565,6.4516351199977,"saturatedSpendReversed","9_30_5"
"2776","2019-11-24",13693886.1399378,215484.793072109,1618592.88337565,6.45192136497484,"saturatedSpendReversed","9_30_5"
"2777","2019-12-01",14030991.5073517,366626.037533978,1618592.88337565,6.44392179805896,"saturatedSpendReversed","9_30_5"
"2778","2019-12-08",14130066.4057275,424883.345169774,1618592.88337565,6.43706359509008,"saturatedSpendReversed","9_30_5"
"2779","2019-12-15",14177796.5733012,244299.936419383,1618592.88337565,6.43454060321332,"saturatedSpendReversed","9_30_5"
"2780","2019-12-22",14194316.4555853,92334.4825385243,1618592.88337565,6.43441338322348,"saturatedSpendReversed","9_30_5"
"2781","2019-12-29",14119548.4958151,221419.49128997,1618592.88337565,6.43441319074164,"saturatedSpendReversed","9_30_5"
"2782","2020-01-05",14509085.9785545,369218.130761148,1618592.88337565,6.60741319074028,"saturatedSpendReversed","9_30_5"
"2783","2020-01-12",10900103.7996074,237607.259982164,1618592.88337565,6.75572183000864,"saturatedSpendReversed","9_30_5"
"2784","2020-01-19",7498681.4667889,87754.6600525874,1618592.88337565,6.81028152934358,"saturatedSpendReversed","9_30_5"
"2785","2020-01-26",4739585.66483129,31109.9227732871,1618592.88337565,6.81303266162387,"saturatedSpendReversed","9_30_5"
"2786","2020-02-02",3773811.62712135,26859.1718917969,1618592.88337565,6.75903682404352,"saturatedSpendReversed","9_30_5"
"2787","2020-02-09",3769088.43716323,29332.9552451356,1618592.88337565,6.71274395401232,"saturatedSpendReversed","9_30_5"
"2788","2020-02-16",2921074.80527706,31386.9060303021,1618592.88337565,6.69571375884418,"saturatedSpendReversed","9_30_5"
"2789","2020-02-23",2041994.49491969,32142.5140885685,1618592.88337565,6.69485502391277,"saturatedSpendReversed","9_30_5"
"2790","2020-03-01",1276874.79908884,57199.1908310439,1618592.88337565,6.64885372466039,"saturatedSpendReversed","9_30_5"
"2791","2020-03-08",1039270.75986474,62739.0969288116,1618592.88337565,6.6094190575625,"saturatedSpendReversed","9_30_5"
"2792","2020-03-15",1000241.82874806,57971.4436510018,1618592.88337565,6.59491185427113,"saturatedSpendReversed","9_30_5"
"2793","2020-03-22",930009.744520559,54004.5627261015,1618592.88337565,6.59418033932955,"saturatedSpendReversed","9_30_5"
"2794","2020-03-29",802629.435031076,53667.9978241388,1618592.88337565,6.59417923255901,"saturatedSpendReversed","9_30_5"
"2795","2020-04-05",694303.400971169,43665.9011416161,1618592.88337565,6.53717923255118,"saturatedSpendReversed","9_30_5"
"2796","2020-04-12",471399.450075392,220450.078135099,1618592.88337565,6.48831453637606,"saturatedSpendReversed","9_30_5"
"2797","2020-04-19",291184.6403466,369420.364316339,1618592.88337565,6.47033821925414,"saturatedSpendReversed","9_30_5"
"2798","2020-04-26",158482.844240235,425108.653658835,1618592.88337565,6.46943177682653,"saturatedSpendReversed","9_30_5"
"2799","2020-05-03",547429.252681972,429301.334380854,1618592.88337565,6.67143040539347,"saturatedSpendReversed","9_30_5"
"2800","2020-05-10",972967.044137215,429327.201212552,1618592.88337565,6.84460003042544,"saturatedSpendReversed","9_30_5"
"2801","2020-05-17",1310622.81985113,429327.206016711,1618592.88337565,6.90830557531363,"saturatedSpendReversed","9_30_5"
"2802","2020-05-24",1434841.9950292,429327.20601672,15519164.8833757,6.91151788005709,"saturatedSpendReversed","9_30_5"
"2803","2020-05-31",3962663.34965326,429327.20601672,29091527.1636667,6.91152274022338,"saturatedSpendReversed","9_30_5"
"2804","2020-06-07",6431387.31892343,234327.20601672,34084520.2147165,7.10152274025776,"saturatedSpendReversed","9_30_5"
"2805","2020-06-14",8376324.62549336,94118.6649853854,34085211.80697,7.26440506084151,"saturatedSpendReversed","9_30_5"
"2806","2020-06-21",9144621.72488758,51612.8816738689,34130211.80697,7.32432611791457,"saturatedSpendReversed","9_30_5"
"2807","2020-06-28",8803892.75886821,53236.9602269975,34174149.3012409,7.32734759267326,"saturatedSpendReversed","9_30_5"
"2808","2020-07-05",16148077.6504717,126163.108854263,34190313.0020798,7.3283521641168,"saturatedSpendReversed","9_30_5"
"2809","2020-07-12",26754954.1920919,190730.614205919,34190315.2409554,7.32920943952063,"saturatedSpendReversed","9_30_5"
"2810","2020-07-19",35888896.711902,231751.159723767,34248977.2409554,7.32952481350523,"saturatedSpendReversed","9_30_5"
"2811","2020-07-26",45166435.9796975,562229.735297591,34306254.158487,7.32954071600396,"saturatedSpendReversed","9_30_5"
"2812","2020-08-02",51345699.846201,1188185.28667081,19688753.1589006,7.20154074006419,"saturatedSpendReversed","9_30_5"
"2813","2020-08-09",55532404.3442939,1591556.23332762,6030156.89116401,7.0918094925132,"saturatedSpendReversed","9_30_5"
"2814","2020-08-16",57327762.6362555,1728978.59140805,1391439.64059783,7.05144162248504,"saturatedSpendReversed","9_30_5"
"2815","2020-08-23",57593932.4295954,1735532.97392725,1618561.32328972,7.0494061026476,"saturatedSpendReversed","9_30_5"
"2816","2020-08-30",57603804.5702395,1352264.68096,1618592.88337565,7.04940302293827,"saturatedSpendReversed","9_30_5"
"2817","2020-09-06",59123792.8366108,1039922.47582027,1618592.88337565,7.10440302291648,"saturatedSpendReversed","9_30_5"
"2818","2020-09-13",60570638.7111018,601242.954660217,1618592.88337565,7.15155316834862,"saturatedSpendReversed","9_30_5"
"2819","2020-09-20",61707912.7085935,380225.111229563,1618592.88337565,7.16889873750134,"saturatedSpendReversed","9_30_5"
"2820","2020-09-27",62111885.9052306,326719.863233468,1618592.88337565,7.16977337493149,"saturatedSpendReversed","9_30_5"
"2821","2020-10-04",62831200.1855837,382824.132643919,1618592.88337565,7.1697746982441,"saturatedSpendReversed","9_30_5"
"2822","2020-10-11",55644996.4259211,332628.609742161,1618592.88337565,7.19577469825346,"saturatedSpendReversed","9_30_5"
"2823","2020-10-18",38232851.2501906,257899.249550377,1618592.88337565,7.21806385791229,"saturatedSpendReversed","9_30_5"
"2824","2020-10-25",20160742.2284586,219439.149700767,1618592.88337565,7.22626358151176,"saturatedSpendReversed","9_30_5"
"2825","2020-11-01",7915674.87450245,212871.710261436,1618592.88337565,7.21467704647874,"saturatedSpendReversed","9_30_5"
"2826","2020-11-08",2494712.46834012,148519.067036699,1618592.88337565,7.20439036758678,"saturatedSpendReversed","9_30_5"
"2827","2020-11-15",1098106.71132473,95935.7026190624,1618592.88337565,7.20060587977606,"saturatedSpendReversed","9_30_5"
"2828","2020-11-22",604305.889372138,241592.135937675,1618592.88337565,7.2004150497913,"saturatedSpendReversed","9_30_5"
"2829","2020-11-29",473964.193281397,1228702.28451067,1618592.88337565,7.20041476106855,"saturatedSpendReversed","9_30_5"
"2830","2020-12-06",520942.915183648,1979373.13697084,1618592.88337565,7.32241476106651,"saturatedSpendReversed","9_30_5"
"2831","2020-12-13",520831.227213426,2240927.26979588,1618592.88337565,7.4270023563887,"saturatedSpendReversed","9_30_5"
"2832","2020-12-20",512788.517142852,2260288.44497753,1618592.88337565,7.4654779825093,"saturatedSpendReversed","9_30_5"
"2833","2020-12-27",495429.10350795,2260407.71752691,1618592.88337565,7.46741808735436,"saturatedSpendReversed","9_30_5"
"2834","2021-01-03",4709864.60047651,2620407.73967799,1618592.88337565,7.34842102270231,"saturatedSpendReversed","9_30_5"
"2835","2021-01-10",8812032.04935551,2863177.35388973,1618592.88337565,7.24640525351536,"saturatedSpendReversed","9_30_5"
"2836","2021-01-17",12174447.2117506,3063441.05441136,1618592.88337565,7.20887574934855,"saturatedSpendReversed","9_30_5"
"2837","2021-01-24",13446701.3969182,2716497.21982176,1618592.88337565,7.20698335199968,"saturatedSpendReversed","9_30_5"
"2838","2021-01-31",13619548.0971758,2386436.82622515,1618592.88337565,7.20698048883241,"saturatedSpendReversed","9_30_5"
"2839","2021-02-07",13665982.0132622,2253480.51860572,1618592.88337565,7.17398048881216,"saturatedSpendReversed","9_30_5"
"2840","2021-02-14",12808220.6316302,2243297.57956945,1618592.88337565,7.14569040155288,"saturatedSpendReversed","9_30_5"
"2841","2021-02-21",11154853.4577147,2108234.66312317,1618592.88337565,7.13528306006124,"saturatedSpendReversed","9_30_5"
"2842","2021-02-28",9691517.47695004,2017321.046108,1618592.88337565,7.13475827760315,"saturatedSpendReversed","9_30_5"
"2843","2021-03-07",7127596.45362526,1387949.85619508,1618592.88337565,7.11375748361559,"saturatedSpendReversed","9_30_5"
"2844","2021-03-14",4158413.46251285,893876.908239626,1618592.88337565,7.09575470080861,"saturatedSpendReversed","9_30_5"
"2845","2021-03-21",1767497.92062893,711454.296091122,1618592.88337565,7.08913184713212,"saturatedSpendReversed","9_30_5"
"2846","2021-03-28",439745.863278552,677741.317348663,1618592.88337565,7.08879789465879,"saturatedSpendReversed","9_30_5"
"2847","2021-04-04",87763.6670133946,516225.080254119,1618592.88337565,7.14079738939397,"saturatedSpendReversed","9_30_5"
"2848","2021-04-11",61557.1118427365,366050.772130635,1618592.88337565,7.18537570870806,"saturatedSpendReversed","9_30_5"
"2849","2021-04-18",88066.8847572031,301232.534268337,1618592.88337565,7.201775155907,"saturatedSpendReversed","9_30_5"
"2850","2021-04-25",114516.291528257,290386.406179699,1618592.88337565,7.20260208584096,"saturatedSpendReversed","9_30_5"
"2851","2021-05-02",135354.905516113,289799.364028819,1618592.88337565,7.31760333697288,"saturatedSpendReversed","9_30_5"
"2852","2021-05-09",143021.003188194,354795.864710505,1618592.88337565,7.41619000470347,"saturatedSpendReversed","9_30_5"
"2853","2019-10-13",0.889177421107403,189.645119275702,1965.0632677287,0.413184709264226,"decompMedia","9_30_5"
"2854","2019-10-20",18.5357002899569,263.534888562683,3045.55729539153,0.478843533249968,"decompMedia","9_30_5"
"2855","2019-10-27",75.1816937293896,316.463281669521,3045.72751540452,0.481932559933504,"decompMedia","9_30_5"
"2856","2019-11-03",12762.8417596941,358.016278379627,3045.72751540452,0.483124911113325,"decompMedia","9_30_5"
"2857","2019-11-10",87352.4671478346,373.97516846304,3045.72751540452,0.484140599573687,"decompMedia","9_30_5"
"2858","2019-11-17",227791.751086801,125.845878223124,3045.72751540452,0.484513672152874,"decompMedia","9_30_5"
"2859","2019-11-24",324392.165206317,3578.89523483982,3045.72751540452,0.484532475826178,"decompMedia","9_30_5"
"2860","2019-12-01",347482.00306393,11091.3929352223,3045.72751540452,0.484006679869606,"decompMedia","9_30_5"
"2861","2019-12-08",354449.313502948,15147.7131135964,3045.72751540452,0.483555411795957,"decompMedia","9_30_5"
"2862","2019-12-15",357835.33808387,4678.23222534099,3045.72751540452,0.483389285283107,"decompMedia","9_30_5"
"2863","2019-12-22",359011.741367649,583.598355014017,3045.72751540452,0.483380906849136,"decompMedia","9_30_5"
"2864","2019-12-29",353705.740018216,3792.65567712312,3045.72751540452,0.48338089417258,"decompMedia","9_30_5"
"2865","2020-01-05",381866.496560377,11258.1205579425,3045.72751540452,0.494630448821745,"decompMedia","9_30_5"
"2866","2020-01-12",168686.256272854,4409.06877234422,3045.72751540452,0.504047022169591,"decompMedia","9_30_5"
"2867","2020-01-19",56604.9290898842,523.331228036421,3045.72751540452,0.507458902337087,"decompMedia","9_30_5"
"2868","2020-01-26",14640.8670490485,56.6843722547946,3045.72751540452,0.507630203524822,"decompMedia","9_30_5"
"2869","2020-02-02",7465.84080704232,41.3693428411163,3045.72751540452,0.504255123611156,"decompMedia","9_30_5"
"2870","2020-02-09",7438.24549848696,49.9695680225943,3045.72751540452,0.501339667228211,"decompMedia","9_30_5"
"2871","2020-02-16",3499.98146003966,57.7717847771775,3045.72751540452,0.50026203563764,"decompMedia","9_30_5"
"2872","2020-02-23",1213.33838613877,60.7943638203124,3045.72751540452,0.500207624153294,"decompMedia","9_30_5"
"2873","2020-03-01",302.349831650235,209.133433755405,3045.72751540452,0.497282651198488,"decompMedia","9_30_5"
"2874","2020-03-08",164.381204380469,254.961375908204,3045.72751540452,0.49475920153422,"decompMedia","9_30_5"
"2875","2020-03-15",146.774327705801,215.232045513666,3045.72751540452,0.493827146984181,"decompMedia","9_30_5"
"2876","2020-03-22",118.323153175099,184.895075393295,3045.72751540452,0.493780095626722,"decompMedia","9_30_5"
"2877","2020-03-29",76.5113019587905,182.43400475622,3045.72751540452,0.493780024434891,"decompMedia","9_30_5"
"2878","2020-04-05",49.8149849655472,117.247745328696,3045.72751540452,0.490098025738081,"decompMedia","9_30_5"
"2879","2020-04-12",15.8357526344068,3757.29141364351,3045.72751540452,0.486916740335352,"decompMedia","9_30_5"
"2880","2020-04-19",3.80526551029253,11271.1824728477,3045.72751540452,0.485740633694599,"decompMedia","9_30_5"
"2881","2020-04-26",0.628698857998998,15164.6546797703,3045.72751540452,0.485681246966845,"decompMedia","9_30_5"
"2882","2020-05-03",24.6516197883914,15481.671920699,3045.72751540452,0.498720689146235,"decompMedia","9_30_5"
"2883","2020-05-10",135.242319204696,15483.6381193042,3045.72751540452,0.509590694841112,"decompMedia","9_30_5"
"2884","2020-05-17",326.618884745761,15483.6384844915,3045.72751540452,0.513518791874253,"decompMedia","9_30_5"
"2885","2020-05-24",427.006259760731,15483.6384844922,1018649.64847485,0.51371586280305,"decompMedia","9_30_5"
"2886","2020-05-31",8625.42002556436,15483.6384844922,3585426.41887611,0.513716160895635,"decompMedia","9_30_5"
"2887","2020-06-07",36032.1983051397,4280.21521677434,4503877.18811788,0.525203003680674,"decompMedia","9_30_5"
"2888","2020-06-14",78317.8443435713,608.025705979262,4503996.38042443,0.534788399913817,"decompMedia","9_30_5"
"2889","2020-06-21",101233.440506819,167.787123946264,4511746.61011104,0.538254729634329,"decompMedia","9_30_5"
"2890","2020-06-28",90601.7909572036,179.307789163073,4519303.7913234,0.53842867023247,"decompMedia","9_30_5"
"2891","2020-07-05",514432.642772577,1138.91518509232,4522081.41954159,0.538486483556943,"decompMedia","9_30_5"
"2892","2020-07-12",1853627.16502046,2757.54161824037,4522081.80418464,0.53853581287413,"decompMedia","9_30_5"
"2893","2020-07-19",3294412.40525105,4180.42807075727,4532151.16290457,0.538553958473544,"decompMedia","9_30_5"
"2894","2020-07-26",4556505.41837516,27244.6020454427,4541965.603847,0.538554873428523,"decompMedia","9_30_5"
"2895","2020-08-02",5202077.90916178,121221.923791757,1731404.27025387,0.531117283080161,"decompMedia","9_30_5"
"2896","2020-08-09",5555131.92265884,203445.883314533,95135.4921679632,0.524623800267736,"decompMedia","9_30_5"
"2897","2020-08-16",5688000.50204281,232948.661618131,2048.20750712297,0.522207427421105,"decompMedia","9_30_5"
"2898","2020-08-23",5706821.74333988,234361.877079186,3045.57170417713,0.522085188972175,"decompMedia","9_30_5"
"2899","2020-08-30",5707515.57619912,153488.765471032,3045.72751540452,0.522085003998585,"decompMedia","9_30_5"
"2900","2020-09-06",5810810.52244936,94182.8150774191,3045.72751540452,0.52537459042969,"decompMedia","9_30_5"
"2901","2020-09-13",5902872.54166986,31315.2857584271,3045.72751540452,0.528172738126419,"decompMedia","9_30_5"
"2902","2020-09-20",5971189.75590647,11980.3894263505,3045.72751540452,0.529197046461446,"decompMedia","9_30_5"
"2903","2020-09-27",5994635.74193863,8686.40478763601,3045.72751540452,0.529248624360225,"decompMedia","9_30_5"
"2904","2020-10-04",6035352.90235534,12154.3083569566,3045.72751540452,0.529248702391531,"decompMedia","9_30_5"
"2905","2020-10-11",5563774.93490441,9023.3367087813,3045.72751540452,0.530778782196122,"decompMedia","9_30_5"
"2906","2020-10-18",3643530.04883848,5251.06650402015,3045.72751540452,0.532085629952743,"decompMedia","9_30_5"
"2907","2020-10-25",932848.795746718,3720.59877639107,3045.72751540452,0.53256526777655,"decompMedia","9_30_5"
"2908","2020-11-01",66351.4369498489,3486.84818550443,3045.72751540452,0.531887344088943,"decompMedia","9_30_5"
"2909","2020-11-08",2194.46310073102,1614.94694385235,3045.72751540452,0.531284462531237,"decompMedia","9_30_5"
"2910","2020-11-15",193.480385935225,633.451867821031,3045.72751540452,0.531062421580552,"decompMedia","9_30_5"
"2911","2020-11-22",33.0298338048646,4568.31993940027,3045.72751540452,0.531051221913695,"decompMedia","9_30_5"
"2912","2020-11-29",16.0921245875361,128988.226119281,3045.72751540452,0.531051204968527,"decompMedia","9_30_5"
"2913","2020-12-06",21.286170930699,286836.112447943,3045.72751540452,0.538144654557272,"decompMedia","9_30_5"
"2914","2020-12-13",21.2726661977337,341741.464662649,3045.72751540452,0.54412035371688,"decompMedia","9_30_5"
"2915","2020-12-20",20.3150270305813,345708.481717511,3045.72751540452,0.546294479161399,"decompMedia","9_30_5"
"2916","2020-12-27",18.3462884484642,345732.871173602,3045.72751540452,0.546403764957297,"decompMedia","9_30_5"
"2917","2021-01-03",14371.3094269591,416212.414154721,3045.72751540452,0.539639575158197,"decompMedia","9_30_5"
"2918","2021-01-10",90846.9332019078,459704.148710881,3045.72751540452,0.533740879606406,"decompMedia","9_30_5"
"2919","2021-01-17",231976.265711697,492926.275940127,3045.72751540452,0.531547458839963,"decompMedia","9_30_5"
"2920","2021-01-24",308064.509925461,433840.914475582,3045.72751540452,0.531436521920358,"decompMedia","9_30_5"
"2921","2021-01-31",319428.298116891,371147.566296309,3045.72751540452,0.531436354050126,"decompMedia","9_30_5"
"2922","2021-02-07",322523.483904371,344315.363004448,3045.72751540452,0.529496623781575,"decompMedia","9_30_5"
"2923","2021-02-14",268229.55633155,342227.971970962,3045.72751540452,0.527825907968766,"decompMedia","9_30_5"
"2924","2021-02-21",180337.497887181,314160.985146603,3045.72751540452,0.527209461809131,"decompMedia","9_30_5"
"2925","2021-02-28",119919.844592353,294927.889679258,3045.72751540452,0.527178351947386,"decompMedia","9_30_5"
"2926","2021-03-07",48760.8919999921,160760.807583666,3045.72751540452,0.525931341709215,"decompMedia","9_30_5"
"2927","2021-03-14",9946.80704619229,70078.8340352495,3045.72751540452,0.524859157725417,"decompMedia","9_30_5"
"2928","2021-03-21",791.477849760059,44266.9538420762,3045.72751540452,0.524463980379713,"decompMedia","9_30_5"
"2929","2021-03-28",12.8911009456039,40082.4468217931,3045.72751540452,0.524444043263774,"decompMedia","9_30_5"
"2930","2021-04-04",0.109333744154565,22801.1718200913,3045.72751540452,0.527536208133144,"decompMedia","9_30_5"
"2931","2021-04-11",0.0382678884640557,11054.564813915,3045.72751540452,0.530167541969928,"decompMedia","9_30_5"
"2932","2021-04-18",0.110455577077455,7309.28722658169,3045.72751540452,0.531131038344545,"decompMedia","9_30_5"
"2933","2021-04-25",0.240308071669488,6760.73809862407,3045.72751540452,0.531179557732397,"decompMedia","9_30_5"
"2934","2021-05-02",0.394158477791039,6731.6853605511,3045.72751540452,0.537867420848775,"decompMedia","9_30_5"
"2935","2021-05-09",0.463966778956867,10346.740037326,3045.72751540452,0.543507049704114,"decompMedia","9_30_5"
"2936","2019-10-06",90003.23,30000,693000,2.93,"rawMedia","12_119_15"
"2937","2019-10-13",90003.23,30000,693000,2.93,"rawMedia","12_119_15"
"2938","2019-10-20",339515.58,30000,693000,2.93,"rawMedia","12_119_15"
"2939","2019-10-27",370265.58,35000,693000,2.93,"rawMedia","12_119_15"
"2940","2019-11-03",3872465.58,35000,693000,2.948,"rawMedia","12_119_15"
"2941","2019-11-10",4517212.35,35000,693000,2.948,"rawMedia","12_119_15"
"2942","2019-11-17",4572212.35,5000,693000,2.948,"rawMedia","12_119_15"
"2943","2019-11-24",4622212.35,2e+05,693000,2.948,"rawMedia","12_119_15"
"2944","2019-12-01",4622212.35,2e+05,693000,2.94,"rawMedia","12_119_15"
"2945","2019-12-08",4655412.35,2e+05,693000,2.94,"rawMedia","12_119_15"
"2946","2019-12-15",4655412.35,15000,693000,2.94,"rawMedia","12_119_15"
"2947","2019-12-22",4645412.35,15000,693000,2.94,"rawMedia","12_119_15"
"2948","2019-12-29",4571012.35,2e+05,693000,2.94,"rawMedia","12_119_15"
"2949","2020-01-05",5040559.92,2e+05,693000,3.113,"rawMedia","12_119_15"
"2950","2020-01-12",1031847.57,12500,693000,3.113,"rawMedia","12_119_15"
"2951","2020-01-19",1216447.57,12500,693000,3.113,"rawMedia","12_119_15"
