"","ds","Influencer_S","Social_Media_S","Radio_S","chicken","type","solID"
"13465","2020-08-30",5884531.65569422,84516.3492603996,3092.6836360839,0.489061916853339,"decompMedia","3_102_3"
"13466","2020-09-06",6056624.31924015,65941.4793363997,3092.6836360839,0.494416676148658,"decompMedia","3_102_3"
"13467","2020-09-13",6176598.49218425,32824.5849888679,3092.6836360839,0.499727738316506,"decompMedia","3_102_3"
"13468","2020-09-20",6217828.69547238,16134.8452544075,3092.6836360839,0.501672158524981,"decompMedia","3_102_3"
"13469","2020-09-27",6221795.4489982,8217.23321238975,3092.6836360839,0.501672158524981,"decompMedia","3_102_3"
"13470","2020-10-04",6291229.9306238,5626.38478844273,3092.6836360839,0.501672158524981,"decompMedia","3_102_3"
"13471","2020-10-11",5431725.10281961,3359.30480618116,3092.6836360839,0.504166405671269,"decompMedia","3_102_3"
"13472","2020-10-18",2393140.90366701,2093.02759712285,3092.6836360839,0.506648967073018,"decompMedia","3_102_3"
"13473","2020-10-25",279975.171399641,1437.86871035706,3092.6836360839,0.507560096605087,"decompMedia","3_102_3"
"13474","2020-11-01",21226.6923849296,1092.09485647646,3092.6836360839,0.506415358972329,"decompMedia","3_102_3"
"13475","2020-11-08",1826.87451977111,570.454141180659,3092.6836360839,0.505270250709014,"decompMedia","3_102_3"
"13476","2020-11-15",269.39342180985,296.782014221277,3092.6836360839,0.504848530979931,"decompMedia","3_102_3"
"13477","2020-11-22",115.63327596623,781.002889117938,3092.6836360839,0.504848530979931,"decompMedia","3_102_3"
"13478","2020-11-29",118.818245353836,21336.9151988962,3092.6836360839,0.504848530979931,"decompMedia","3_102_3"
"13479","2020-12-06",154.182963736739,68924.8540522326,3092.6836360839,0.516426165538098,"decompMedia","3_102_3"
"13480","2020-12-13",145.230361330109,120442.54526379,3092.6836360839,0.527795025395374,"decompMedia","3_102_3"
"13481","2020-12-20",128.278651249182,158916.347828264,3092.6836360839,0.53192750719605,"decompMedia","3_102_3"
"13482","2020-12-27",120.095759872209,182231.294831159,3092.6836360839,0.53192750719605,"decompMedia","3_102_3"
"13483","2021-01-03",83420.6292533939,224713.894359369,3092.6836360839,0.520897389239745,"decompMedia","3_102_3"
"13484","2021-01-10",310584.788699662,251107.357345315,3092.6836360839,0.509694563238492,"decompMedia","3_102_3"
"13485","2021-01-17",450811.218948332,278077.037247163,3092.6836360839,0.505527381472569,"decompMedia","3_102_3"
"13486","2021-01-24",473913.769378172,264451.200597447,3092.6836360839,0.505527381472569,"decompMedia","3_102_3"
"13487","2021-01-31",479884.407334548,247461.662908421,3092.6836360839,0.505527381472569,"decompMedia","3_102_3"
"13488","2021-02-07",482518.083026136,231205.179558401,3092.6836360839,0.502366064219122,"decompMedia","3_102_3"
"13489","2021-02-14",382680.035649853,218447.025581484,3092.6836360839,0.49919512793949,"decompMedia","3_102_3"
"13490","2021-02-21",240921.874422907,198568.038592626,3092.6836360839,0.49802520377758,"decompMedia","3_102_3"
"13491","2021-02-28",174270.205082528,185167.78946681,3092.6836360839,0.49802520377758,"decompMedia","3_102_3"
"13492","2021-03-07",67721.4727672241,123764.810481572,3092.6836360839,0.495994575237334,"decompMedia","3_102_3"
"13493","2021-03-14",8094.12365785612,75966.5888063148,3092.6836360839,0.493961120773621,"decompMedia","3_102_3"
"13494","2021-03-21",269.001544115662,45902.0531776186,3092.6836360839,0.493211702457326,"decompMedia","3_102_3"
"13495","2021-03-28",3.89297867729391,28782.3158295365,3092.6836360839,0.493211702457326,"decompMedia","3_102_3"
"13496","2021-04-04",0.721909950036811,15134.2990833419,3092.6836360839,0.498248342556688,"decompMedia","3_102_3"
"13497","2021-04-11",0.661679062150388,7908.75164165211,3092.6836360839,0.503245166953744,"decompMedia","3_102_3"
"13498","2021-04-18",2.30524120887613,4525.04948416359,3092.6836360839,0.505074885342552,"decompMedia","3_102_3"
"13499","2021-04-25",4.47599484608524,2957.15662057676,3092.6836360839,0.505074885342552,"decompMedia","3_102_3"
"13500","2021-05-02",5.49861565635635,2231.55188510779,3092.6836360839,0.515989933783267,"decompMedia","3_102_3"
"13501","2021-05-09",5.6189117432277,2582.92809170263,3092.6836360839,0.526718869013119,"decompMedia","3_102_3"
"13502","2019-10-06",90003.23,30000,693000,2.93,"rawMedia","3_99_6"
"13503","2019-10-13",90003.23,30000,693000,2.93,"rawMedia","3_99_6"
"13504","2019-10-20",339515.58,30000,693000,2.93,"rawMedia","3_99_6"
"13505","2019-10-27",370265.58,35000,693000,2.93,"rawMedia","3_99_6"
"13506","2019-11-03",3872465.58,35000,693000,2.948,"rawMedia","3_99_6"
"13507","2019-11-10",4517212.35,35000,693000,2.948,"rawMedia","3_99_6"
"13508","2019-11-17",4572212.35,5000,693000,2.948,"rawMedia","3_99_6"
"13509","2019-11-24",4622212.35,2e+05,693000,2.948,"rawMedia","3_99_6"
"13510","2019-12-01",4622212.35,2e+05,693000,2.94,"rawMedia","3_99_6"
"13511","2019-12-08",4655412.35,2e+05,693000,2.94,"rawMedia","3_99_6"
"13512","2019-12-15",4655412.35,15000,693000,2.94,"rawMedia","3_99_6"
"13513","2019-12-22",4645412.35,15000,693000,2.94,"rawMedia","3_99_6"
"13514","2019-12-29",4571012.35,2e+05,693000,2.94,"rawMedia","3_99_6"
"13515","2020-01-05",5040559.92,2e+05,693000,3.113,"rawMedia","3_99_6"
"13516","2020-01-12",1031847.57,12500,693000,3.113,"rawMedia","3_99_6"
"13517","2020-01-19",1216447.57,12500,693000,3.113,"rawMedia","3_99_6"
"13518","2020-01-26",1238447.57,12500,693000,3.113,"rawMedia","3_99_6"
"13519","2020-02-02",1238447.57,12500,693000,3.059,"rawMedia","3_99_6"
"13520","2020-02-09",1235977.57,15000,693000,3.059,"rawMedia","3_99_6"
"13521","2020-02-16",381000,15000,693000,3.059,"rawMedia","3_99_6"
"13522","2020-02-23",341000,15000,693000,3.059,"rawMedia","3_99_6"
"13523","2020-03-01",275638.66,40000,693000,3.013,"rawMedia","3_99_6"
"13524","2020-03-08",375735.12,25000,693000,3.013,"rawMedia","3_99_6"
"13525","2020-03-15",315735.12,25000,693000,3.013,"rawMedia","3_99_6"
"13526","2020-03-22",246335.12,25000,693000,3.013,"rawMedia","3_99_6"
"13527","2020-03-29",206000,25000,693000,3.013,"rawMedia","3_99_6"
"13528","2020-04-05",206000,15000,693000,2.956,"rawMedia","3_99_6"
"13529","2020-04-12",35000,2e+05,693000,2.956,"rawMedia","3_99_6"
"13530","2020-04-19",35000,2e+05,693000,2.956,"rawMedia","3_99_6"
"13531","2020-04-26",35000,2e+05,693000,2.956,"rawMedia","3_99_6"
"13532","2020-05-03",472500,2e+05,693000,3.158,"rawMedia","3_99_6"
"13533","2020-05-10",472500,2e+05,693000,3.158,"rawMedia","3_99_6"
"13534","2020-05-17",472500,2e+05,693000,3.158,"rawMedia","3_99_6"
"13535","2020-05-24",472500,2e+05,14593572,3.158,"rawMedia","3_99_6"
"13536","2020-05-31",2992500,2e+05,14593572,3.158,"rawMedia","3_99_6"
"13537","2020-06-07",2992500,5000,14593572,3.348,"rawMedia","3_99_6"
"13538","2020-06-14",2992500,25000,14593572,3.348,"rawMedia","3_99_6"
"13539","2020-06-21",3045294.65,25000,14638572,3.348,"rawMedia","3_99_6"
"13540","2020-06-28",2607794.65,25000,14638572,3.348,"rawMedia","3_99_6"
"13541","2020-07-05",10339724.99,97500,14638572,3.349,"rawMedia","3_99_6"
"13542","2020-07-12",13694724.99,102500,14638572,3.349,"rawMedia","3_99_6"
"13543","2020-07-19",13697724.99,117500,14697234,3.349,"rawMedia","3_99_6"
"13544","2020-07-26",18195430.34,432500,14697234,3.349,"rawMedia","3_99_6"
"13545","2020-08-02",18875430.34,795000,58662,3.221,"rawMedia","3_99_6"
"13546","2020-08-09",18863500,805000,693000,3.221,"rawMedia","3_99_6"
"13547","2020-08-16",18868500,817500,693000,3.221,"rawMedia","3_99_6"
"13548","2020-08-23",18865500,802500,693000,3.221,"rawMedia","3_99_6"
"13549","2020-08-30",18865500,427500,693000,3.221,"rawMedia","3_99_6"
"13550","2020-09-06",20386569.66,427500,693000,3.276,"rawMedia","3_99_6"
"13551","2020-09-13",20344069.66,102500,693000,3.276,"rawMedia","3_99_6"
"13552","2020-09-20",20349069.66,157000,693000,3.276,"rawMedia","3_99_6"
"13553","2020-09-27",20349069.66,157000,693000,3.276,"rawMedia","3_99_6"
"13554","2020-10-04",21049399.2,204000,693000,3.276,"rawMedia","3_99_6"
"13555","2020-10-11",13176399.2,114000,693000,3.302,"rawMedia","3_99_6"
"13556","2020-10-18",2936399.2,99000,693000,3.302,"rawMedia","3_99_6"
"13557","2020-10-25",773399.2,99000,693000,3.302,"rawMedia","3_99_6"
"13558","2020-11-01",773399.2,99000,693000,3.29,"rawMedia","3_99_6"
"13559","2020-11-08",70000,35000,693000,3.29,"rawMedia","3_99_6"
"13560","2020-11-15",160000,35000,693000,3.29,"rawMedia","3_99_6"
"13561","2020-11-22",160000,2e+05,693000,3.29,"rawMedia","3_99_6"
"13562","2020-11-29",160000,1053000,693000,3.29,"rawMedia","3_99_6"
"13563","2020-12-06",194000,1053000,693000,3.412,"rawMedia","3_99_6"
"13564","2020-12-13",159000,1053000,693000,3.412,"rawMedia","3_99_6"
"13565","2020-12-20",159000,1053000,693000,3.412,"rawMedia","3_99_6"
"13566","2020-12-27",159000,1053000,693000,3.412,"rawMedia","3_99_6"
"13567","2021-01-03",4382765.2,1413000,693000,3.293,"rawMedia","3_99_6"
"13568","2021-01-10",4347765.2,1360000,693000,3.293,"rawMedia","3_99_6"
"13569","2021-01-17",4484565.2,1495000,693000,3.293,"rawMedia","3_99_6"
"13570","2021-01-24",4450565.2,1045000,693000,3.293,"rawMedia","3_99_6"
"13571","2021-01-31",4485565.2,1045000,693000,3.293,"rawMedia","3_99_6"
"13572","2021-02-07",4485565.2,1045000,693000,3.26,"rawMedia","3_99_6"
"13573","2021-02-14",3608000.2,1045000,693000,3.26,"rawMedia","3_99_6"
"13574","2021-02-21",2805000.2,910000,693000,3.26,"rawMedia","3_99_6"
"13575","2021-02-28",2805000.2,930000,693000,3.26,"rawMedia","3_99_6"
"13576","2021-03-07",1110000.2,325000,693000,3.239,"rawMedia","3_99_6"
"13577","2021-03-14",45000,325000,693000,3.239,"rawMedia","3_99_6"
"13578","2021-03-21",20000,325000,693000,3.239,"rawMedia","3_99_6"
"13579","2021-03-28",20000,305000,693000,3.239,"rawMedia","3_99_6"
"13580","2021-04-04",20000,160000,693000,3.291,"rawMedia","3_99_6"
"13581","2021-04-11",20000,135000,693000,3.291,"rawMedia","3_99_6"
"13582","2021-04-18",47000,135000,693000,3.291,"rawMedia","3_99_6"
"13583","2021-04-25",47000,135000,693000,3.291,"rawMedia","3_99_6"
"13584","2021-05-02",47000,135000,693000,3.406,"rawMedia","3_99_6"
"13585","2021-05-09",47000,2e+05,693000,3.406,"rawMedia","3_99_6"
"13586","2021-05-16",97000,2e+05,693000,3.406,"rawMedia","3_99_6"
"13587","2019-10-06",90003.23,30000,693000,NA,"rawSpend","3_99_6"
"13588","2019-10-13",90003.23,30000,693000,NA,"rawSpend","3_99_6"
"13589","2019-10-20",339515.58,30000,693000,NA,"rawSpend","3_99_6"
"13590","2019-10-27",370265.58,35000,693000,NA,"rawSpend","3_99_6"
"13591","2019-11-03",3872465.58,35000,693000,NA,"rawSpend","3_99_6"
"13592","2019-11-10",4517212.35,35000,693000,NA,"rawSpend","3_99_6"
"13593","2019-11-17",4572212.35,5000,693000,NA,"rawSpend","3_99_6"
"13594","2019-11-24",4622212.35,2e+05,693000,NA,"rawSpend","3_99_6"
"13595","2019-12-01",4622212.35,2e+05,693000,NA,"rawSpend","3_99_6"
"13596","2019-12-08",4655412.35,2e+05,693000,NA,"rawSpend","3_99_6"
"13597","2019-12-15",4655412.35,15000,693000,NA,"rawSpend","3_99_6"
"13598","2019-12-22",4645412.35,15000,693000,NA,"rawSpend","3_99_6"
"13599","2019-12-29",4571012.35,2e+05,693000,NA,"rawSpend","3_99_6"
"13600","2020-01-05",5040559.92,2e+05,693000,NA,"rawSpend","3_99_6"
"13601","2020-01-12",1031847.57,12500,693000,NA,"rawSpend","3_99_6"
"13602","2020-01-19",1216447.57,12500,693000,NA,"rawSpend","3_99_6"
"13603","2020-01-26",1238447.57,12500,693000,NA,"rawSpend","3_99_6"
"13604","2020-02-02",1238447.57,12500,693000,NA,"rawSpend","3_99_6"
"13605","2020-02-09",1235977.57,15000,693000,NA,"rawSpend","3_99_6"
"13606","2020-02-16",381000,15000,693000,NA,"rawSpend","3_99_6"
"13607","2020-02-23",341000,15000,693000,NA,"rawSpend","3_99_6"
"13608","2020-03-01",275638.66,40000,693000,NA,"rawSpend","3_99_6"
"13609","2020-03-08",375735.12,25000,693000,NA,"rawSpend","3_99_6"
"13610","2020-03-15",315735.12,25000,693000,NA,"rawSpend","3_99_6"
"13611","2020-03-22",246335.12,25000,693000,NA,"rawSpend","3_99_6"
"13612","2020-03-29",206000,25000,693000,NA,"rawSpend","3_99_6"
"13613","2020-04-05",206000,15000,693000,NA,"rawSpend","3_99_6"
"13614","2020-04-12",35000,2e+05,693000,NA,"rawSpend","3_99_6"
"13615","2020-04-19",35000,2e+05,693000,NA,"rawSpend","3_99_6"
"13616","2020-04-26",35000,2e+05,693000,NA,"rawSpend","3_99_6"
"13617","2020-05-03",472500,2e+05,693000,NA,"rawSpend","3_99_6"
"13618","2020-05-10",472500,2e+05,693000,NA,"rawSpend","3_99_6"
"13619","2020-05-17",472500,2e+05,693000,NA,"rawSpend","3_99_6"
"13620","2020-05-24",472500,2e+05,14593572,NA,"rawSpend","3_99_6"
"13621","2020-05-31",2992500,2e+05,14593572,NA,"rawSpend","3_99_6"
"13622","2020-06-07",2992500,5000,14593572,NA,"rawSpend","3_99_6"
"13623","2020-06-14",2992500,25000,14593572,NA,"rawSpend","3_99_6"
"13624","2020-06-21",3045294.65,25000,14638572,NA,"rawSpend","3_99_6"
"13625","2020-06-28",2607794.65,25000,14638572,NA,"rawSpend","3_99_6"
"13626","2020-07-05",10339724.99,97500,14638572,NA,"rawSpend","3_99_6"
"13627","2020-07-12",13694724.99,102500,14638572,NA,"rawSpend","3_99_6"
"13628","2020-07-19",13697724.99,117500,14697234,NA,"rawSpend","3_99_6"
"13629","2020-07-26",18195430.34,432500,14697234,NA,"rawSpend","3_99_6"
"13630","2020-08-02",18875430.34,795000,58662,NA,"rawSpend","3_99_6"
"13631","2020-08-09",18863500,805000,693000,NA,"rawSpend","3_99_6"
"13632","2020-08-16",18868500,817500,693000,NA,"rawSpend","3_99_6"
"13633","2020-08-23",18865500,802500,693000,NA,"rawSpend","3_99_6"
"13634","2020-08-30",18865500,427500,693000,NA,"rawSpend","3_99_6"
"13635","2020-09-06",20386569.66,427500,693000,NA,"rawSpend","3_99_6"
"13636","2020-09-13",20344069.66,102500,693000,NA,"rawSpend","3_99_6"
"13637","2020-09-20",20349069.66,157000,693000,NA,"rawSpend","3_99_6"
"13638","2020-09-27",20349069.66,157000,693000,NA,"rawSpend","3_99_6"
"13639","2020-10-04",21049399.2,204000,693000,NA,"rawSpend","3_99_6"
"13640","2020-10-11",13176399.2,114000,693000,NA,"rawSpend","3_99_6"
"13641","2020-10-18",2936399.2,99000,693000,NA,"rawSpend","3_99_6"
"13642","2020-10-25",773399.2,99000,693000,NA,"rawSpend","3_99_6"
"13643","2020-11-01",773399.2,99000,693000,NA,"rawSpend","3_99_6"
"13644","2020-11-08",70000,35000,693000,NA,"rawSpend","3_99_6"
"13645","2020-11-15",160000,35000,693000,NA,"rawSpend","3_99_6"
"13646","2020-11-22",160000,2e+05,693000,NA,"rawSpend","3_99_6"
"13647","2020-11-29",160000,1053000,693000,NA,"rawSpend","3_99_6"
"13648","2020-12-06",194000,1053000,693000,NA,"rawSpend","3_99_6"
"13649","2020-12-13",159000,1053000,693000,NA,"rawSpend","3_99_6"
"13650","2020-12-20",159000,1053000,693000,NA,"rawSpend","3_99_6"
"13651","2020-12-27",159000,1053000,693000,NA,"rawSpend","3_99_6"
"13652","2021-01-03",4382765.2,1413000,693000,NA,"rawSpend","3_99_6"
"13653","2021-01-10",4347765.2,1360000,693000,NA,"rawSpend","3_99_6"
"13654","2021-01-17",4484565.2,1495000,693000,NA,"rawSpend","3_99_6"
"13655","2021-01-24",4450565.2,1045000,693000,NA,"rawSpend","3_99_6"
"13656","2021-01-31",4485565.2,1045000,693000,NA,"rawSpend","3_99_6"
"13657","2021-02-07",4485565.2,1045000,693000,NA,"rawSpend","3_99_6"
"13658","2021-02-14",3608000.2,1045000,693000,NA,"rawSpend","3_99_6"
"13659","2021-02-21",2805000.2,910000,693000,NA,"rawSpend","3_99_6"
"13660","2021-02-28",2805000.2,930000,693000,NA,"rawSpend","3_99_6"
"13661","2021-03-07",1110000.2,325000,693000,NA,"rawSpend","3_99_6"
"13662","2021-03-14",45000,325000,693000,NA,"rawSpend","3_99_6"
"13663","2021-03-21",20000,325000,693000,NA,"rawSpend","3_99_6"
"13664","2021-03-28",20000,305000,693000,NA,"rawSpend","3_99_6"
"13665","2021-04-04",20000,160000,693000,NA,"rawSpend","3_99_6"
"13666","2021-04-11",20000,135000,693000,NA,"rawSpend","3_99_6"
"13667","2021-04-18",47000,135000,693000,NA,"rawSpend","3_99_6"
"13668","2021-04-25",47000,135000,693000,NA,"rawSpend","3_99_6"
"13669","2021-05-02",47000,135000,693000,NA,"rawSpend","3_99_6"
"13670","2021-05-09",47000,2e+05,693000,NA,"rawSpend","3_99_6"
"13671","2021-05-16",97000,2e+05,693000,NA,"rawSpend","3_99_6"
"13672","2019-10-13",90003.23,30000,693000,2.93,"predictedExposure","3_99_6"
"13673","2019-10-20",339515.58,30000,693000,2.93,"predictedExposure","3_99_6"
"13674","2019-10-27",370265.58,35000,693000,2.93,"predictedExposure","3_99_6"
"13675","2019-11-03",3872465.58,35000,693000,2.948,"predictedExposure","3_99_6"
"13676","2019-11-10",4517212.35,35000,693000,2.948,"predictedExposure","3_99_6"
"13677","2019-11-17",4572212.35,5000,693000,2.948,"predictedExposure","3_99_6"
"13678","2019-11-24",4622212.35,2e+05,693000,2.948,"predictedExposure","3_99_6"
"13679","2019-12-01",4622212.35,2e+05,693000,2.94,"predictedExposure","3_99_6"
"13680","2019-12-08",4655412.35,2e+05,693000,2.94,"predictedExposure","3_99_6"
"13681","2019-12-15",4655412.35,15000,693000,2.94,"predictedExposure","3_99_6"
"13682","2019-12-22",4645412.35,15000,693000,2.94,"predictedExposure","3_99_6"
"13683","2019-12-29",4571012.35,2e+05,693000,2.94,"predictedExposure","3_99_6"
"13684","2020-01-05",5040559.92,2e+05,693000,3.113,"predictedExposure","3_99_6"
"13685","2020-01-12",1031847.57,12500,693000,3.113,"predictedExposure","3_99_6"
"13686","2020-01-19",1216447.57,12500,693000,3.113,"predictedExposure","3_99_6"
"13687","2020-01-26",1238447.57,12500,693000,3.113,"predictedExposure","3_99_6"
"13688","2020-02-02",1238447.57,12500,693000,3.059,"predictedExposure","3_99_6"
"13689","2020-02-09",1235977.57,15000,693000,3.059,"predictedExposure","3_99_6"
"13690","2020-02-16",381000,15000,693000,3.059,"predictedExposure","3_99_6"
"13691","2020-02-23",341000,15000,693000,3.059,"predictedExposure","3_99_6"
"13692","2020-03-01",275638.66,40000,693000,3.013,"predictedExposure","3_99_6"
"13693","2020-03-08",375735.12,25000,693000,3.013,"predictedExposure","3_99_6"
"13694","2020-03-15",315735.12,25000,693000,3.013,"predictedExposure","3_99_6"
"13695","2020-03-22",246335.12,25000,693000,3.013,"predictedExposure","3_99_6"
"13696","2020-03-29",206000,25000,693000,3.013,"predictedExposure","3_99_6"
"13697","2020-04-05",206000,15000,693000,2.956,"predictedExposure","3_99_6"
"13698","2020-04-12",35000,2e+05,693000,2.956,"predictedExposure","3_99_6"
"13699","2020-04-19",35000,2e+05,693000,2.956,"predictedExposure","3_99_6"
"13700","2020-04-26",35000,2e+05,693000,2.956,"predictedExposure","3_99_6"
"13701","2020-05-03",472500,2e+05,693000,3.158,"predictedExposure","3_99_6"
"13702","2020-05-10",472500,2e+05,693000,3.158,"predictedExposure","3_99_6"
"13703","2020-05-17",472500,2e+05,693000,3.158,"predictedExposure","3_99_6"
"13704","2020-05-24",472500,2e+05,14593572,3.158,"predictedExposure","3_99_6"
"13705","2020-05-31",2992500,2e+05,14593572,3.158,"predictedExposure","3_99_6"
"13706","2020-06-07",2992500,5000,14593572,3.348,"predictedExposure","3_99_6"
"13707","2020-06-14",2992500,25000,14593572,3.348,"predictedExposure","3_99_6"
"13708","2020-06-21",3045294.65,25000,14638572,3.348,"predictedExposure","3_99_6"
"13709","2020-06-28",2607794.65,25000,14638572,3.348,"predictedExposure","3_99_6"
"13710","2020-07-05",10339724.99,97500,14638572,3.349,"predictedExposure","3_99_6"
"13711","2020-07-12",13694724.99,102500,14638572,3.349,"predictedExposure","3_99_6"
"13712","2020-07-19",13697724.99,117500,14697234,3.349,"predictedExposure","3_99_6"
"13713","2020-07-26",18195430.34,432500,14697234,3.349,"predictedExposure","3_99_6"
"13714","2020-08-02",18875430.34,795000,58662,3.221,"predictedExposure","3_99_6"
"13715","2020-08-09",18863500,805000,693000,3.221,"predictedExposure","3_99_6"
"13716","2020-08-16",18868500,817500,693000,3.221,"predictedExposure","3_99_6"
"13717","2020-08-23",18865500,802500,693000,3.221,"predictedExposure","3_99_6"
"13718","2020-08-30",18865500,427500,693000,3.221,"predictedExposure","3_99_6"
"13719","2020-09-06",20386569.66,427500,693000,3.276,"predictedExposure","3_99_6"
"13720","2020-09-13",20344069.66,102500,693000,3.276,"predictedExposure","3_99_6"
"13721","2020-09-20",20349069.66,157000,693000,3.276,"predictedExposure","3_99_6"
"13722","2020-09-27",20349069.66,157000,693000,3.276,"predictedExposure","3_99_6"
"13723","2020-10-04",21049399.2,204000,693000,3.276,"predictedExposure","3_99_6"
"13724","2020-10-11",13176399.2,114000,693000,3.302,"predictedExposure","3_99_6"
"13725","2020-10-18",2936399.2,99000,693000,3.302,"predictedExposure","3_99_6"
"13726","2020-10-25",773399.2,99000,693000,3.302,"predictedExposure","3_99_6"
"13727","2020-11-01",773399.2,99000,693000,3.29,"predictedExposure","3_99_6"
"13728","2020-11-08",70000,35000,693000,3.29,"predictedExposure","3_99_6"
"13729","2020-11-15",160000,35000,693000,3.29,"predictedExposure","3_99_6"
"13730","2020-11-22",160000,2e+05,693000,3.29,"predictedExposure","3_99_6"
"13731","2020-11-29",160000,1053000,693000,3.29,"predictedExposure","3_99_6"
"13732","2020-12-06",194000,1053000,693000,3.412,"predictedExposure","3_99_6"
"13733","2020-12-13",159000,1053000,693000,3.412,"predictedExposure","3_99_6"
"13734","2020-12-20",159000,1053000,693000,3.412,"predictedExposure","3_99_6"
"13735","2020-12-27",159000,1053000,693000,3.412,"predictedExposure","3_99_6"
"13736","2021-01-03",4382765.2,1413000,693000,3.293,"predictedExposure","3_99_6"
"13737","2021-01-10",4347765.2,1360000,693000,3.293,"predictedExposure","3_99_6"
"13738","2021-01-17",4484565.2,1495000,693000,3.293,"predictedExposure","3_99_6"
"13739","2021-01-24",4450565.2,1045000,693000,3.293,"predictedExposure","3_99_6"
"13740","2021-01-31",4485565.2,1045000,693000,3.293,"predictedExposure","3_99_6"
"13741","2021-02-07",4485565.2,1045000,693000,3.26,"predictedExposure","3_99_6"
"13742","2021-02-14",3608000.2,1045000,693000,3.26,"predictedExposure","3_99_6"
"13743","2021-02-21",2805000.2,910000,693000,3.26,"predictedExposure","3_99_6"
"13744","2021-02-28",2805000.2,930000,693000,3.26,"predictedExposure","3_99_6"
"13745","2021-03-07",1110000.2,325000,693000,3.239,"predictedExposure","3_99_6"
"13746","2021-03-14",45000,325000,693000,3.239,"predictedExposure","3_99_6"
"13747","2021-03-21",20000,325000,693000,3.239,"predictedExposure","3_99_6"
"13748","2021-03-28",20000,305000,693000,3.239,"predictedExposure","3_99_6"
"13749","2021-04-04",20000,160000,693000,3.291,"predictedExposure","3_99_6"
"13750","2021-04-11",20000,135000,693000,3.291,"predictedExposure","3_99_6"
"13751","2021-04-18",47000,135000,693000,3.291,"predictedExposure","3_99_6"
"13752","2021-04-25",47000,135000,693000,3.291,"predictedExposure","3_99_6"
"13753","2021-05-02",47000,135000,693000,3.406,"predictedExposure","3_99_6"
"13754","2021-05-09",47000,2e+05,693000,3.406,"predictedExposure","3_99_6"
"13755","2019-10-06",90003.23,30000,693000,2.93,"adstockedMedia","3_99_6"
"13756","2019-10-13",168977.473425607,41036.3832351433,1106735.75496754,5.84936544625212,"adstockedMedia","3_99_6"
"13757","2019-10-20",447542.823963957,41036.3832351433,1319219.56371915,8.69128095071188,"adstockedMedia","3_99_6"
"13758","2019-10-27",698314.725236661,46036.3832351433,1417203.93134373,11.2972734712792,"adstockedMedia","3_99_6"
"13759","2019-11-03",4308039.60978641,47875.7804410005,1458631.22151584,13.4513838271153,"adstockedMedia","3_99_6"
"13760","2019-11-10",8038760.49835609,47875.7804410005,1474897.37211166,14.9321383108677,"adstockedMedia","3_99_6"
"13761","2019-11-17",9790380.63498704,17875.7804410005,1480881.35450286,15.7202722071103,"adstockedMedia","3_99_6"
"13762","2019-11-24",10138975.5377478,201839.397205857,1482957.42391661,16.0197972167125,"adstockedMedia","3_99_6"
"13763","2019-12-01",10208393.4640352,273575.888234288,1483640.1420562,16.090090906072,"adstockedMedia","3_99_6"
"13764","2019-12-08",10258400.0315973,273575.888234288,1483853.81872157,16.0993665559084,"adstockedMedia","3_99_6"
"13765","2019-12-15",10288134.6505049,88575.8882342885,1483917.68126993,16.096843991924,"adstockedMedia","3_99_6"
"13766","2019-12-22",10288851.881932,20518.1916175716,1483935.95954502,16.0914829790468,"adstockedMedia","3_99_6"
"13767","2019-12-29",10206077.425797,205518.191617572,1483940.98150392,16.0860510728345,"adstockedMedia","3_99_6"
"13768","2020-01-05",10607114.1593861,273575.888234288,1483942.30880681,16.2551077699091,"adstockedMedia","3_99_6"
"13769","2020-01-12",6986274.25754702,86075.8882342885,1483942.64689048,16.4253787137122,"adstockedMedia","3_99_6"
"13770","2020-01-19",3804062.07612613,17098.493014643,1483942.73001763,16.592403793892,"adstockedMedia","3_99_6"
"13771","2020-01-26",2699689.56167626,17098.493014643,1483942.74977631,16.7460950366989,"adstockedMedia","3_99_6"
"13772","2020-02-02",2730269.93853592,17098.493014643,1483942.7543224,16.8181977710018,"adstockedMedia","3_99_6"
"13773","2020-02-09",2737103.42356019,19598.493014643,1483942.75533608,16.8507636668044,"adstockedMedia","3_99_6"
"13774","2020-02-16",1880224.74280173,20518.1916175716,1483942.75555536,16.8438910532064,"adstockedMedia","3_99_6"
"13775","2020-02-23",1089218.84796958,20518.1916175716,1483942.75560143,16.8126025154508,"adstockedMedia","3_99_6"
"13776","2020-03-01",712742.974434832,45518.1916175716,1483942.75561084,16.7310818990248,"adstockedMedia","3_99_6"
"13777","2020-03-08",732270.805028735,39715.1776468577,1483942.7556127,16.6587767456702,"adstockedMedia","3_99_6"
"13778","2020-03-15",738515.835968612,34196.9860292861,1483942.75561307,16.5999857395634,"adstockedMedia","3_99_6"
"13779","2020-03-22",647991.319435245,34196.9860292861,1483942.75561313,16.5538480895448,"adstockedMedia","3_99_6"
"13780","2020-03-29",528598.539551113,34196.9860292861,1483942.75561315,16.5191107919423,"adstockedMedia","3_99_6"
"13781","2020-04-05",470081.214540978,24196.9860292861,1483942.75561315,16.4389927878983,"adstockedMedia","3_99_6"
"13782","2020-04-12",285224.264872952,205518.191617572,1483942.75561315,16.37009107734,"adstockedMedia","3_99_6"
"13783","2020-04-19",134692.047707723,273575.888234288,1483942.75561315,16.3103533378634,"adstockedMedia","3_99_6"
