"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","iterPar","iterNG","df.int","trial","iterations","solID","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response"
"128","trend",0.00946978290712533,141468602.527577,0.012859630539558,1704440.99430816,0.0128623055276389,141468602.527577,0.012859630539558,1704440.99430816,0.0128623055276389,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","season",0.0141608362888495,-59283498.0923084,-0.00538892636909356,-714259.013160342,-0.00539004734327409,-59283498.0923084,-0.00538892636909356,-714259.013160342,-0.00539004734327409,FALSE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","holiday",0.0181734982726029,-589304.269652818,-5.35683186779344e-05,-34664.9570384011,-0.00026159384221533,-589304.269652818,-5.35683186779344e-05,-34664.9570384011,-0.00026159384221533,FALSE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","cag_V",271701.207345465,785765323.221922,0.0714268153278783,9467052.08701111,0.0714416731326239,785765323.221922,0.0714268153278783,9467052.08701111,0.0714416731326239,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Influencer_S",7009614.48612258,85765109.285315,0.00779613001675739,1033314.56970259,0.00779775172391356,85765109.285315,0.00779613001675739,1033314.56970259,0.00779775172391356,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,380410712.15,4583261.59216867,0.630155088852325,0.629722419843088,0.00422775045749547,0.22545398051645,4.43549498531491,19376.8862931125,0.0107479607395362
"133","Social_Media_S",678328.729243963,5878183.9130936,0.000534332509230955,70821.4929288386,0.000534443658076874,5878183.9130936,0.000534332509230955,70821.4929288386,0.000534443658076874,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,26989500,325174.698795181,0.0447084433412947,0.0431600242672322,0.0484996841417783,0.217795213438322,4.5914691338393,15770.8701824642,0.113488519549719
"134","Radio_S",5054730.87793331,44551808.9335524,0.00404980181127314,536768.782331957,0.00405064422828829,44551808.9335524,0.00404980181127314,536768.782331957,0.00405064422828829,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,196277706,2364791.63855422,0.32513646780638,0.32711755588968,0.00929945497500209,0.226983542051141,4.40560575874129,21991.2733679964,0.0249482429935597
"135","chicken",10294456.1822189,471078283.31783,0.0428214640594588,5675641.9676847,0.0428303715397797,471078283.31783,0.0428214640594588,5675641.9676847,0.0428303715397797,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","(Intercept)",118234642.772913,9813475350.15177,0.892054244244131,118234642.772913,0.892228195096044,9813475350.15177,0.892054244244131,118234642.772913,0.892228195096044,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","trend",0.00899202774220752,134331442.55315,0.0122108559087704,1618451.11509819,0.0122132370294272,134331442.55315,0.0122108559087704,1618451.11509819,0.0122132370294272,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","season",0.0132525322265037,-55480937.2089719,-0.00504326996767155,-668445.026614119,-0.00504425340686593,-55480937.2089719,-0.00504326996767155,-668445.026614119,-0.00504425340686593,FALSE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","holiday",0.0170367253089518,-552442.618084313,-5.02175594862863e-05,-32496.6245931949,-0.000245227659402566,-552442.618084313,-5.02175594862863e-05,-32496.6245931949,-0.000245227659402566,FALSE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","cag_V",255128.541530098,737836842.379716,0.0670700708281021,8889600.51059899,0.0670831495125361,737836842.379716,0.0670700708281021,8889600.51059899,0.0670831495125361,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","Influencer_S",9148050.51876609,80833424.0337666,0.00734783513620298,973896.675105622,0.00734926796631383,80833424.0337666,0.00734783513620298,973896.675105622,0.00734926796631383,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,380410712.15,4583261.59216867,0.630155088852325,0.631677256843684,0.0289376157380524,0.212489873318534,4.70610662231864,132628.662781151,0.067846425488824
"142","Social_Media_S",611197.61660966,5006068.73043776,0.000455056409541577,60314.0810896116,0.000455145145681357,5006068.73043776,0.000455056409541577,60314.0810896116,0.000455145145681357,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,26989500,325174.698795181,0.0447084433412947,0.0391202005978729,0.00216145047545501,0.185482084901082,5.39135626242987,702.849007316781,0.00545545924614999
"143","Radio_S",7595651.47186389,42126843.1423135,0.00382937011413865,507552.327015825,0.00383011684248835,42126843.1423135,0.00382937011413865,507552.327015825,0.00383011684248835,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,196277706,2364791.63855422,0.32513646780638,0.329202542558443,0.019789257853268,0.214628772675352,4.65920755887005,46797.4715046014,0.038525875293999
"144","chicken",5118894.23706557,243408397.665902,0.0221260548862715,2932631.29717954,0.0221303694737776,243408397.665902,0.0221260548862715,2932631.29717954,0.0221303694737776,TRUE,-0.0464214637666727,0.253266412274806,0.00707661050522704,140.332138098143,12790221653.4106,0.796578676403186,16056034913.1787,1e-04,5,21,1,3,325,"3_21_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","(Intercept)",116989419.108079,9710121785.97057,0.882659306946594,116989419.108079,0.882833626651896,9710121785.97057,0.882659306946594,116989419.108079,0.882833626651896,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","trend",0.00898976332584953,134297614.552989,0.0122077809113775,1618043.54883119,0.0122101918719305,134297614.552989,0.0122077809113775,1618043.54883119,0.0122101918719305,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","season",0.0133520689693364,-55897641.8571627,-0.00508114881657589,-673465.564544129,-0.00508215231176065,-55897641.8571627,-0.00508114881657589,-673465.564544129,-0.00508215231176065,FALSE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","holiday",0.0172545294643697,-559505.260444667,-5.08595603950708e-05,-32912.0741438039,-0.000248363364811373,-559505.260444667,-5.08595603950708e-05,-32912.0741438039,-0.000248363364811373,FALSE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","cag_V",256638.721645804,742204313.464351,0.0674670781041841,8942220.6441488,0.0674804024311131,742204313.464351,0.0674670781041841,8942220.6441488,0.0674804024311131,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Influencer_S",8072422.29278529,78680578.6007729,0.00715213943848321,947958.778322565,0.00715355194139275,78680578.6007729,0.00715213943848321,947958.778322565,0.00715355194139275,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,380410712.15,4583261.59216867,0.630155088852325,0.633305192569292,0.00884626530111346,0.206830607256265,4.83487436054853,40544.7479887278,0.0222137801392819
"151","Social_Media_S",745921.336285042,5695868.03247322,0.000517759822257425,68624.9160538942,0.000517862076591484,5695868.03247322,0.000517759822257425,68624.9160538942,0.000517862076591484,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,26989500,325174.698795181,0.0447084433412947,0.0458464193490221,0.0151575138465365,0.211040146444848,4.73843492267162,4928.8399995313,0.0342132731238962
"152","Radio_S",9233595.49869217,39861566.135241,0.00362345427938634,480259.832954711,0.00362416988899606,39861566.135241,0.00362345427938634,480259.832954711,0.00362416988899606,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,196277706,2364791.63855422,0.32513646780638,0.320848388081686,0.00040620559403897,0.203087589250921,4.92398380269545,960.591592317304,0.00121116653645004
"153","chicken",8002773.96925205,346580409.191209,0.0315044888746885,4175667.58061698,0.0315107108146523,346580409.191209,0.0315044888746885,4175667.58061698,0.0315107108146523,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,14,108,1,3,1726,"3_108_14",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","(Intercept)",116989419.108079,9710121785.97057,0.882659306946594,116989419.108079,0.882833626651896,9710121785.97057,0.882659306946594,116989419.108079,0.882833626651896,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","trend",0.00898976332584953,134297614.552989,0.0122077809113775,1618043.54883119,0.0122101918719305,134297614.552989,0.0122077809113775,1618043.54883119,0.0122101918719305,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","season",0.0133520689693364,-55897641.8571627,-0.00508114881657589,-673465.564544129,-0.00508215231176065,-55897641.8571627,-0.00508114881657589,-673465.564544129,-0.00508215231176065,FALSE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","holiday",0.0172545294643697,-559505.260444667,-5.08595603950708e-05,-32912.0741438039,-0.000248363364811373,-559505.260444667,-5.08595603950708e-05,-32912.0741438039,-0.000248363364811373,FALSE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","cag_V",256638.721645804,742204313.464351,0.0674670781041841,8942220.6441488,0.0674804024311131,742204313.464351,0.0674670781041841,8942220.6441488,0.0674804024311131,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Influencer_S",8072422.29278529,78680578.6007729,0.00715213943848321,947958.778322565,0.00715355194139275,78680578.6007729,0.00715213943848321,947958.778322565,0.00715355194139275,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,380410712.15,4583261.59216867,0.630155088852325,0.633305192569292,0.00884626530111348,0.206830607256265,4.83487436054853,40544.7479887279,0.0222137801320059
"160","Social_Media_S",745921.336285042,5695868.03247322,0.000517759822257425,68624.9160538942,0.000517862076591484,5695868.03247322,0.000517759822257425,68624.9160538942,0.000517862076591484,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,26989500,325174.698795181,0.0447084433412947,0.0458464193490221,0.0151575138465365,0.211040146444848,4.73843492267162,4928.8399995313,0.0342132731238962
"161","Radio_S",9233595.49869217,39861566.135241,0.00362345427938634,480259.832954711,0.00362416988899606,39861566.135241,0.00362345427938634,480259.832954711,0.00362416988899606,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,196277706,2364791.63855422,0.32513646780638,0.320848388081686,0.00040620559403897,0.203087589250921,4.92398380269545,960.591592317304,0.00121116653645004
"162","chicken",8002773.96925205,346580409.191209,0.0315044888746885,4175667.58061698,0.0315107108146523,346580409.191209,0.0315044888746885,4175667.58061698,0.0315107108146523,TRUE,-0.0465993191221641,0.253287934613318,0.00544111850147969,136.255907376057,12695349155.0778,0.790669248138703,16056034913.1787,1e-04,8,114,1,3,1816,"3_114_8",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","(Intercept)",108267056.95963,8986165727.64928,0.816851012593282,108267056.95963,0.817030145192392,8986165727.64928,0.816851012593282,108267056.95963,0.817030145192392,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","trend",0.00964048297101113,144018682.051694,0.0130914351940236,1735164.84399631,0.0130943061004389,144018682.051694,0.0130914351940236,1735164.84399631,0.0130943061004389,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","season",0.0147804812228376,-61877604.7193947,-0.00562473312909917,-745513.309872225,-0.00562596661360146,-61877604.7193947,-0.00562473312909917,-745513.309872225,-0.00562596661360146,FALSE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","holiday",0.0191589653065894,-621259.588437304,-5.64730875524427e-05,-36544.6816727826,-0.000275782009889275,-621259.588437304,-5.64730875524427e-05,-36544.6816727826,-0.000275782009889275,FALSE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","cag_V",282757.583271831,817740583.428982,0.0743333968966675,9852296.18589135,0.0743496979532635,817740583.428982,0.0743333968966675,9852296.18589135,0.0743496979532635,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Influencer_S",11663296.1913097,78105555.7728782,0.00709986931644609,941030.792444315,0.00710142629320733,78105555.7728782,0.00709986931644609,941030.792444315,0.00710142629320733,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,380410712.15,4583261.59216867,0.630155088852325,0.59186686084518,0.00595198125592455,0.205319023040761,4.87046930766603,27279.4870875868,0.0171574305786635
"169","Social_Media_S",300930.883832374,3091441.3622467,0.000281014960513594,37246.2814728518,0.000281076586121556,3091441.3622467,0.000281014960513594,37246.2814728518,0.000281076586121556,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,26989500,325174.698795181,0.0447084433412947,0.0234262681630551,0.000323609449641132,0.114542372487327,8.73039363760903,105.229605314329,0.000828575273033039
"170","Radio_S",9555598.31468763,50767741.795087,0.0046148360211958,611659.539699843,0.00461584803875862,50767741.795087,0.0046148360211958,611659.539699843,0.00461584803875862,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,196277706,2364791.63855422,0.32513646780638,0.384706870991765,0.00151723602086716,0.25865261434779,3.866189415953,3587.94705585993,0.00360432136767486
"171","chicken",24476738.6773269,983594121.077665,0.0894096412345232,11850531.579249,0.0894292484593083,983594121.077665,0.0894096412345232,11850531.579249,0.0894292484593083,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,12,113,1,4,1804,"4_113_12",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","(Intercept)",108267056.95963,8986165727.64928,0.816851012593282,108267056.95963,0.817030145192392,8986165727.64928,0.816851012593282,108267056.95963,0.817030145192392,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","trend",0.00964048297101113,144018682.051694,0.0130914351940236,1735164.84399632,0.0130943061004389,144018682.051694,0.0130914351940236,1735164.84399632,0.0130943061004389,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","season",0.0147804812228376,-61877604.7193947,-0.00562473312909917,-745513.309872225,-0.00562596661360146,-61877604.7193947,-0.00562473312909917,-745513.309872225,-0.00562596661360146,FALSE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","holiday",0.0191589653065894,-621259.588437304,-5.64730875524427e-05,-36544.6816727826,-0.000275782009889275,-621259.588437304,-5.64730875524427e-05,-36544.6816727826,-0.000275782009889275,FALSE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","cag_V",282757.583271831,817740583.428982,0.0743333968966675,9852296.18589135,0.0743496979532635,817740583.428982,0.0743333968966675,9852296.18589135,0.0743496979532635,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Influencer_S",11663296.1913097,78105555.7728782,0.00709986931644609,941030.792444315,0.00710142629320733,78105555.7728782,0.00709986931644609,941030.792444315,0.00710142629320733,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,380410712.15,4583261.59216867,0.630155088852325,0.59186686084518,0.00595198125592455,0.205319023040761,4.87046930766603,27279.4870875868,0.0171574305786635
"178","Social_Media_S",300930.883832374,3091441.3622467,0.000281014960513594,37246.2814728518,0.000281076586121556,3091441.3622467,0.000281014960513594,37246.2814728518,0.000281076586121556,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,26989500,325174.698795181,0.0447084433412947,0.0234262681630551,0.000323609449641132,0.114542372487327,8.73039363760903,105.229605314329,0.000828575273033039
"179","Radio_S",9555598.31468763,50767741.795087,0.0046148360211958,611659.539699843,0.00461584803875862,50767741.795087,0.0046148360211958,611659.539699843,0.00461584803875862,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,196277706,2364791.63855422,0.32513646780638,0.384706870991765,0.00151723602086716,0.25865261434779,3.866189415953,3587.94705585993,0.00360432136767486
"180","chicken",24476738.6773269,983594121.077665,0.0894096412345232,11850531.579249,0.0894292484593083,983594121.077665,0.0894096412345232,11850531.579249,0.0894292484593083,TRUE,-0.0369247252820575,0.252114540420652,0.0739428990499684,151.441700499832,11410273788.5839,0.710624337061201,16056034913.1787,1e-04,8,117,1,4,1864,"4_117_8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","(Intercept)",111529325.980768,9256934056.40371,0.841464111241209,111529325.980768,0.841646784824963,9256934056.40371,0.841464111241209,111529325.980768,0.841646784824963,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","trend",0.00975486052600225,145727362.495988,0.0132467558717655,1755751.35537335,0.0132496316121992,145727362.495988,0.0132467558717655,1755751.35537335,0.0132496316121992,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","season",0.0146464891333244,-61316654.8135411,-0.00557374224906222,-738754.877271579,-0.00557495225369338,-61316654.8135411,-0.00557374224906222,-738754.877271579,-0.00557495225369338,FALSE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","holiday",0.0189662462321763,-615010.369289088,-5.59050275873976e-05,-36177.0805464169,-0.000273007330211034,-615010.369289088,-5.59050275873976e-05,-36177.0805464169,-0.000273007330211034,FALSE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","cag_V",280970.700744047,812572883.437061,0.0738636480517079,9790034.74020556,0.073879683123339,812572883.437061,0.0738636480517079,9790034.74020556,0.073879683123339,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Influencer_S",7447908.17327446,89253720.4229445,0.00811324808765483,1075346.0291921,0.00811500939403054,89253720.4229445,0.00811324808765483,1075346.0291921,0.00811500939403054,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,380410712.15,4583261.59216867,0.630155088852325,0.646700848602783,0.0191063775177088,0.234624624313289,4.26212722951331,87569.5262423899,0.0546787956991466
"187","Social_Media_S",238626.398150486,2242702.00207024,0.000203863745323477,27020.506049039,0.00020390800213783,2242702.00207024,0.000203863745323477,27020.506049039,0.00020390800213783,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,26989500,325174.698795181,0.0447084433412947,0.0162498244446193,0.000204714168800238,0.083095351972813,12.0343674616984,66.567868178723,0.000526416989274026
"188","Radio_S",7249705.88961902,46517499.4923292,0.00422848495289843,560451.8011124,0.00422940291539959,46517499.4923292,0.00422848495289843,560451.8011124,0.00422940291539959,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,196277706,2364791.63855422,0.32513646780638,0.337049326952598,0.00047936551535824,0.236998385809182,4.21943802100469,1133.5995625304,0.00141165500031093
"189","chicken",14515229.1243194,709668429.758723,0.0645095353260907,8550222.04528582,0.0645235397118357,709668429.758723,0.0645095353260907,8550222.04528582,0.0645235397118357,TRUE,-0.0380012019930234,0.252245372015429,0.0350081614522056,151.995833904257,11521632712.1345,0.717560673532749,16056034913.1787,1e-04,10,123,1,4,1962,"4_123_10",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","(Intercept)",105017302.016658,8716436067.38258,0.792332329898907,105017302.016658,0.79250629011879,8716436067.38258,0.792332329898907,105017302.016658,0.79250629011879,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","trend",0.00973925873813514,145494288.184978,0.0132255691951864,1752943.23114432,0.0132284729299432,145494288.184978,0.0132255691951864,1752943.23114432,0.0132284729299432,TRUE,-0.0379327685340238,0.252237056847868,0.0463731903862412,147.432155787145,11322455366.243,0.705154293832206,16056034913.1787,1e-04,5,78,1,5,1237,"5_78_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
